frame,pupil_norm
1,21.885020119902457
2,21.885020119902457
3,21.885020119902457
4,21.885020119902457
5,21.885020119902457
6,21.885020119902457
7,21.885020119902457
8,21.885020119902457
9,21.885020119902457
10,21.885020119902457
11,21.885020119902457
12,21.885020119902457
13,21.885020119902457
14,21.885020119902457
15,21.885020119902457
16,21.885020119902457
17,21.885020119902457
18,21.885020119902457
19,21.885020119902457
20,21.885020119902457
21,21.885020119902457
22,21.885020119902457
23,21.885020119902457
24,21.885020119902457
25,21.885020119902457
26,21.885020119902457
27,21.885020119902457
28,21.885020119902457
29,21.885020119902457
30,21.885020119902457
31,21.885020119902457
32,21.885020119902457
33,21.885020119902457
34,21.885020119902457
35,21.885020119902457
36,21.885020119902457
37,21.885020119902457
38,21.885020119902457
39,21.885020119902457
40,21.885020119902457
41,21.885020119902457
42,21.885020119902457
43,21.885020119902457
44,21.885020119902457
45,21.885020119902457
46,21.885020119902457
47,21.885020119902457
48,21.885020119902457
49,21.885020119902457
50,21.885020119902457
51,21.885020119902457
52,21.885020119902457
53,21.885020119902457
54,21.885020119902457
55,21.885020119902457
56,21.885020119902457
57,21.885020119902457
58,21.885020119902457
59,21.885020119902457
60,21.885020119902457
61,21.885020119902457
62,21.885020119902457
63,21.885020119902457
64,21.885020119902457
65,21.885020119902457
66,21.885020119902457
67,21.885020119902457
68,21.885020119902457
69,21.885020119902457
70,21.885020119902457
71,21.885020119902457
72,21.885020119902457
73,21.885020119902457
74,21.885020119902457
75,21.885020119902457
76,21.885020119902457
77,21.885020119902457
78,21.885020119902457
79,21.885020119902457
80,21.885020119902457
81,21.885020119902457
82,21.885020119902457
83,21.885020119902457
84,21.885020119902457
85,21.885020119902457
86,21.885020119902457
87,21.885020119902457
88,21.885020119902457
89,21.885020119902457
90,21.885020119902457
91,21.885020119902457
92,21.885020119902457
93,21.885020119902457
94,21.885020119902457
95,21.885020119902457
96,21.885020119902457
97,21.885020119902457
98,21.885020119902457
99,21.885020119902457
100,21.885020119902457
101,21.885020119902457
102,21.885020119902457
103,21.885020119902457
104,21.885020119902457
105,21.885020119902457
106,21.885020119902457
107,21.885020119902457
108,21.885020119902457
109,21.885020119902457
110,21.885020119902457
111,21.885020119902457
112,21.885020119902457
113,21.885020119902457
114,21.885020119902457
115,21.885020119902457
116,21.885020119902457
117,21.885020119902457
118,21.885020119902457
119,21.885020119902457
120,21.885020119902457
121,21.885020119902457
122,21.885020119902457
123,21.885020119902457
124,21.885020119902457
125,21.885020119902457
126,21.885020119902457
127,21.885020119902457
128,21.885020119902457
129,21.885020119902457
130,21.885020119902457
131,21.885020119902457
132,21.885020119902457
133,21.885020119902457
134,21.885020119902457
135,21.885020119902457
136,21.885020119902457
137,21.885020119902457
138,21.885020119902457
139,21.885020119902457
140,21.885020119902457
141,21.885020119902457
142,21.885020119902457
143,21.885020119902457
144,21.885020119902457
145,21.885020119902457
146,21.885020119902457
147,21.885020119902457
148,21.885020119902457
149,21.885020119902457
150,21.885020119902457
151,21.885020119902457
152,21.885020119902457
153,21.885020119902457
154,21.885020119902457
155,21.885020119902457
156,21.885020119902457
157,21.885020119902457
158,21.885020119902457
159,21.885020119902457
160,21.885020119902457
161,21.885020119902457
162,21.885020119902457
163,21.885020119902457
164,21.885020119902457
165,21.885020119902457
166,21.885020119902457
167,21.885020119902457
168,21.885020119902457
169,21.885020119902457
170,21.885020119902457
171,21.885020119902457
172,21.885020119902457
173,21.885020119902457
174,21.885020119902457
175,21.885020119902457
176,21.885020119902457
177,21.885020119902457
178,21.885020119902457
179,21.885020119902457
180,21.885020119902457
181,21.885020119902457
182,21.885020119902457
183,21.885020119902457
184,21.885020119902457
185,21.885020119902457
186,21.885020119902457
187,21.885020119902457
188,21.885020119902457
189,21.885020119902457
190,21.885020119902457
191,21.885020119902457
192,21.885020119902457
193,21.885020119902457
194,21.885020119902457
195,21.885020119902457
196,21.885020119902457
