frame,pupil_norm
1,0.015059921673534997
2,0.015059921673534997
3,0.015059921673534997
4,0.015059921673534997
5,0.015059921673534997
6,0.015059921673534997
7,0.015059921673534997
8,0.015059921673534997
9,0.015059921673534997
10,0.015059921673534997
11,0.015059921673534997
12,0.015059921673534997
13,0.015059921673534997
14,0.015059921673534997
15,0.015059921673534997
16,0.015059921673534997
17,0.015059921673534997
18,0.015059921673534997
19,0.015059921673534997
20,0.015059921673534997
21,0.015059921673534997
22,0.015059921673534997
23,0.015059921673534997
24,0.015059921673534997
25,0.015059921673534997
26,0.015059921673534997
27,0.015059921673534997
28,0.015059921673534997
29,0.015059921673534997
30,0.015059921673534997
31,0.015059921673534997
32,0.015059921673534997
33,0.015059921673534997
34,0.015059921673534997
35,0.015059921673534997
36,0.015059921673534997
37,0.015059921673534997
38,0.015059921673534997
39,0.015059921673534997
40,0.015059921673534997
41,0.015059921673534997
42,0.015059921673534997
43,0.015059921673534997
44,0.015059921673534997
45,0.015059921673534997
46,0.015059921673534997
47,0.015059921673534997
48,0.015059921673534997
49,0.015059921673534997
50,0.015059921673534997
51,0.015059921673534997
52,0.015059921673534997
53,0.015059921673534997
54,0.015059921673534997
55,0.015059921673534997
56,0.015059921673534997
57,0.015059921673534997
58,0.015059921673534997
59,0.015059921673534997
60,0.015059921673534997
61,0.015059921673534997
62,0.015059921673534997
63,0.015059921673534997
64,0.015059921673534997
65,0.015059921673534997
66,0.015059921673534997
67,0.015059921673534997
68,-14.104713243739198
69,-14.104713243739198
70,-14.104713243739198
71,-14.104713243739198
72,-14.104713243739198
73,-14.104713243739198
74,-14.104713243739198
75,-14.104713243739198
76,-14.104713243739198
77,-14.104713243739198
78,-14.104713243739198
79,-14.104713243739198
80,-14.104713243739198
81,-14.104713243739198
82,-14.104713243739198
83,-14.104713243739198
84,-14.104713243739198
85,-14.104713243739198
86,-14.104713243739198
87,-14.104713243739198
88,-14.104713243739198
89,-14.104713243739198
90,-14.104713243739198
91,-14.104713243739198
92,-14.104713243739198
93,-14.104713243739198
94,-14.104713243739198
95,-14.104713243739198
96,-14.104713243739198
97,-14.104713243739198
98,-14.104713243739198
99,-14.104713243739198
100,-14.104713243739198
101,-14.104713243739198
102,-14.104713243739198
103,-14.104713243739198
104,-14.104713243739198
105,-14.104713243739198
106,-14.104713243739198
107,-14.104713243739198
108,-14.104713243739198
109,-14.104713243739198
110,-14.104713243739198
111,-14.104713243739198
112,-14.104713243739198
113,-14.104713243739198
114,-14.104713243739198
115,-14.104713243739198
116,-14.104713243739198
117,-14.104713243739198
118,-14.104713243739198
119,-14.104713243739198
120,-14.104713243739198
121,-14.104713243739198
122,-14.104713243739198
123,-14.104713243739198
124,-14.104713243739198
125,-14.104713243739198
126,-14.104713243739198
127,-14.104713243739198
128,-14.104713243739198
129,-14.104713243739198
130,-14.104713243739198
131,-14.104713243739198
132,-14.104713243739198
133,-14.104713243739198
134,-14.104713243739198
135,-14.104713243739198
136,-14.104713243739198
137,-14.104713243739198
138,-14.104713243739198
139,-14.104713243739198
140,-14.104713243739198
141,-14.104713243739198
142,-14.104713243739198
143,-14.104713243739198
144,-14.104713243739198
145,-14.104713243739198
146,-14.104713243739198
147,-14.104713243739198
148,-14.104713243739198
149,-14.104713243739198
150,-14.104713243739198
151,-14.104713243739198
152,-14.104713243739198
153,-14.104713243739198
154,-14.104713243739198
155,-14.104713243739198
156,-14.104713243739198
157,-14.104713243739198
158,-14.104713243739198
159,-14.104713243739198
160,-14.104713243739198
161,-14.104713243739198
162,-14.104713243739198
163,-14.104713243739198
164,-14.104713243739198
165,-14.104713243739198
166,-14.104713243739198
167,-14.104713243739198
168,-14.104713243739198
169,-14.104713243739198
170,-14.104713243739198
171,-14.104713243739198
172,-14.104713243739198
173,-14.104713243739198
174,-14.104713243739198
175,-14.104713243739198
176,-14.104713243739198
177,-14.104713243739198
178,-14.104713243739198
179,-14.104713243739198
180,-14.104713243739198
181,-14.104713243739198
182,-14.104713243739198
183,-14.104713243739198
184,-14.104713243739198
185,-14.104713243739198
186,-14.104713243739198
187,-14.104713243739198
188,-14.104713243739198
189,-14.104713243739198
190,-14.104713243739198
191,-14.104713243739198
192,-14.104713243739198
193,-14.104713243739198
194,-14.104713243739198
195,-14.104713243739198
196,-14.104713243739198
197,-14.104713243739198
198,-14.104713243739198
199,-14.104713243739198
200,-14.104713243739198
201,-14.104713243739198
202,-14.104713243739198
203,-14.104713243739198
204,-14.104713243739198
205,-14.104713243739198
206,-14.104713243739198
207,-14.104713243739198
208,-14.104713243739198
209,-14.104713243739198
210,-14.104713243739198
211,-14.104713243739198
212,-14.104713243739198
213,-14.104713243739198
214,-14.104713243739198
215,-14.104713243739198
216,-14.104713243739198
217,-3.397218593301209
218,-3.397218593301209
219,-3.397218593301209
220,-3.397218593301209
221,-3.397218593301209
222,-3.397218593301209
223,-3.397218593301209
224,-3.397218593301209
225,-3.397218593301209
226,-3.397218593301209
227,-3.397218593301209
228,-3.397218593301209
229,-3.397218593301209
230,-3.397218593301209
231,-3.397218593301209
232,-3.397218593301209
233,-3.397218593301209
234,-3.397218593301209
235,-3.397218593301209
236,-3.397218593301209
237,-3.397218593301209
238,-3.397218593301209
239,-3.397218593301209
240,-3.397218593301209
241,-3.397218593301209
242,-3.397218593301209
243,-3.397218593301209
244,-3.397218593301209
245,-3.397218593301209
246,-3.397218593301209
247,-3.397218593301209
248,-3.397218593301209
249,-3.397218593301209
250,-3.397218593301209
251,-3.397218593301209
252,-3.397218593301209
253,-3.397218593301209
254,-3.397218593301209
255,-3.397218593301209
256,-3.397218593301209
257,-3.397218593301209
258,-3.397218593301209
259,-3.397218593301209
260,-3.397218593301209
261,-3.397218593301209
262,-3.397218593301209
263,-3.397218593301209
264,-3.397218593301209
265,-3.397218593301209
266,-3.397218593301209
267,-3.397218593301209
268,-3.397218593301209
269,-3.397218593301209
270,-3.397218593301209
271,-3.397218593301209
272,-3.397218593301209
273,-3.397218593301209
274,-3.397218593301209
275,-3.397218593301209
276,-3.397218593301209
277,-3.397218593301209
278,-3.397218593301209
279,-3.397218593301209
280,-3.397218593301209
281,-3.397218593301209
282,-3.397218593301209
283,-3.397218593301209
284,-3.397218593301209
285,-3.397218593301209
286,-3.397218593301209
287,-3.397218593301209
288,-3.397218593301209
289,-3.397218593301209
290,-3.397218593301209
291,-3.397218593301209
292,-3.397218593301209
293,-3.397218593301209
294,-3.397218593301209
295,-3.397218593301209
296,-3.397218593301209
297,-3.397218593301209
298,-3.397218593301209
299,-3.397218593301209
300,-3.397218593301209
301,-3.397218593301209
302,-3.397218593301209
303,-3.397218593301209
304,-3.397218593301209
305,-3.397218593301209
306,-3.397218593301209
307,-3.397218593301209
308,-3.397218593301209
309,-3.397218593301209
310,-3.397218593301209
311,-3.397218593301209
312,-3.397218593301209
313,-3.397218593301209
314,-3.397218593301209
315,-3.397218593301209
316,-3.397218593301209
317,-3.397218593301209
318,-3.397218593301209
319,-3.397218593301209
320,-3.397218593301209
321,-3.397218593301209
322,-3.397218593301209
