participant,condition,word,exposure,synchrony
LexVar107,stable,bog,1,23833.012028871377
LexVar107,stable,bog,1,23919.13824887282
LexVar119,stable,bog,1,23692.499184081877
LexVar119,stable,bog,1,23249.974480735254
LexVar126,stable,bog,1,23402.033010276005
LexVar137,stable,bog,1,23988.615651437176
LexVar137,stable,bog,1,23904.305784713208
LexVar138,stable,bog,1,21094.866488749616
LexVar138,stable,bog,1,23100.961701661607
LexVar144,stable,bog,1,23559.77356949743
LexVar144,stable,bog,1,21487.851871126528
LexVar149,stable,bog,1,22818.4669209022
LexVar149,stable,bog,1,23148.25458747523
LexVar150,stable,bog,1,24078.1346034571
LexVar150,stable,bog,1,23762.69341382448
LexVar155,stable,bog,1,23363.442452227413
LexVar155,stable,bog,1,24279.102997943563
LexVar156,stable,bog,1,21786.60979152285
LexVar156,stable,bog,1,23396.640168177593
LexVar162,stable,bog,1,24059.805109938865
LexVar162,stable,bog,1,23175.679630687155
LexVar173,stable,bog,1,23490.250105278876
LexVar173,stable,bog,1,23895.903134181164
LexVar174,stable,bog,1,21073.91624852914
LexVar174,stable,bog,1,17518.597354994985
LexVar179,stable,bog,1,22827.3540657877
LexVar179,stable,bog,1,23480.26433535956
LexVar180,stable,bog,1,23762.889695216567
LexVar180,stable,bog,1,24174.244503798265
LexVar185,stable,bog,1,9822.152179798693
LexVar185,stable,bog,1,16467.550118358216
LexVar191,stable,bog,1,24139.25405438031
LexVar191,stable,bog,1,22416.342086039644
LexVar107,stable,bog,2,9995.45430941252
LexVar107,stable,bog,2,10131.650925305436
LexVar119,stable,bog,2,9886.449778328562
LexVar119,stable,bog,2,8153.004544381427
LexVar126,stable,bog,2,10162.496640528023
LexVar137,stable,bog,2,10068.832418033615
LexVar137,stable,bog,2,10301.89746403629
LexVar138,stable,bog,2,10274.709583175372
LexVar138,stable,bog,2,7033.216440005105
LexVar144,stable,bog,2,9804.207631865751
LexVar144,stable,bog,2,10222.549188310013
LexVar149,stable,bog,2,10127.132225611362
LexVar149,stable,bog,2,10116.77044711166
LexVar150,stable,bog,2,10023.499187439375
LexVar150,stable,bog,2,9871.934714638393
LexVar155,stable,bog,2,8332.274662199703
LexVar155,stable,bog,2,6292.690387481428
LexVar156,stable,bog,2,8894.0420583549
LexVar156,stable,bog,2,9584.092970324926
LexVar162,stable,bog,2,9940.993973878523
LexVar162,stable,bog,2,10018.311981633518
LexVar173,stable,bog,2,10132.727500547273
LexVar173,stable,bog,2,10122.466511285935
LexVar174,stable,bog,2,6580.477522690269
LexVar174,stable,bog,2,5507.633041407491
LexVar179,stable,bog,2,10324.460404592
LexVar179,stable,bog,2,9469.306471879383
LexVar180,stable,bog,2,10054.935537314877
LexVar180,stable,bog,2,9439.364088769189
LexVar185,stable,bog,2,6624.827039085828
LexVar185,stable,bog,2,9178.486958143112
LexVar191,stable,bog,2,10244.138528220134
LexVar191,stable,bog,2,7206.6238379754495
LexVar107,stable,bog,3,13770.02881277896
LexVar107,stable,bog,3,13856.035676090261
LexVar119,stable,bog,3,13722.281801228131
LexVar119,stable,bog,3,13807.886286406267
LexVar137,stable,bog,3,13848.724329472
LexVar138,stable,bog,3,11711.94354845171
LexVar138,stable,bog,3,9706.238306436533
LexVar144,stable,bog,3,12836.641228497085
LexVar149,stable,bog,3,13674.268613438588
LexVar149,stable,bog,3,13787.334575618985
LexVar150,stable,bog,3,12379.483996165336
LexVar150,stable,bog,3,6878.067907113881
LexVar155,stable,bog,3,13151.987499048952
LexVar155,stable,bog,3,14114.796775001641
LexVar162,stable,bog,3,12794.460234362852
LexVar162,stable,bog,3,10173.935139009916
LexVar173,stable,bog,3,13820.997838989673
LexVar173,stable,bog,3,11634.543823278693
LexVar174,stable,bog,3,13624.90618760812
LexVar174,stable,bog,3,7650.628799963698
LexVar179,stable,bog,3,13755.545246882295
LexVar179,stable,bog,3,10646.08023261832
LexVar180,stable,bog,3,13858.1151374103
LexVar180,stable,bog,3,13792.90817395548
LexVar185,stable,bog,3,12945.550927352917
LexVar185,stable,bog,3,12803.578748071588
LexVar191,stable,bog,3,12922.71620793623
LexVar107,stable,bog,4,14279.569267843532
LexVar107,stable,bog,4,16405.32685194059
LexVar119,stable,bog,4,16332.749167428812
LexVar119,stable,bog,4,16574.394774402444
LexVar137,stable,bog,4,15173.451818577825
LexVar138,stable,bog,4,13766.384479243985
LexVar144,stable,bog,4,16413.9786289919
LexVar149,stable,bog,4,16357.912932176085
LexVar149,stable,bog,4,16237.487681119443
LexVar155,stable,bog,4,15594.038850565114
LexVar155,stable,bog,4,15796.414302539608
LexVar162,stable,bog,4,14852.3427413799
LexVar162,stable,bog,4,15287.53694472037
LexVar173,stable,bog,4,16287.488803296652
LexVar173,stable,bog,4,16300.590354297565
LexVar174,stable,bog,4,4293.290829173909
LexVar174,stable,bog,4,15749.604393170037
LexVar179,stable,bog,4,15203.978140433683
LexVar179,stable,bog,4,15345.678819850718
LexVar180,stable,bog,4,16430.671051230718
LexVar180,stable,bog,4,16243.019713213036
LexVar185,stable,bog,4,16373.46843589691
