frame,pupil_norm
1,53.77164767936592
2,53.77164767936592
3,53.77164767936592
4,53.77164767936592
5,53.77164767936592
6,53.77164767936592
7,53.77164767936592
8,53.77164767936592
9,53.77164767936592
10,53.77164767936592
11,53.77164767936592
12,53.77164767936592
13,53.77164767936592
14,53.77164767936592
15,53.77164767936592
16,53.77164767936592
17,53.77164767936592
18,53.77164767936592
19,53.77164767936592
20,53.77164767936592
21,53.77164767936592
22,53.77164767936592
23,53.77164767936592
24,53.77164767936592
25,53.77164767936592
26,53.77164767936592
27,53.77164767936592
28,53.77164767936592
29,53.77164767936592
30,53.77164767936592
31,53.77164767936592
32,53.77164767936592
33,53.77164767936592
34,53.77164767936592
35,53.77164767936592
36,53.77164767936592
37,53.77164767936592
38,53.77164767936592
39,53.77164767936592
40,53.77164767936592
41,53.77164767936592
42,53.77164767936592
43,53.77164767936592
44,53.77164767936592
45,53.77164767936592
46,53.77164767936592
47,53.77164767936592
48,53.77164767936592
49,53.77164767936592
50,53.77164767936592
51,53.77164767936592
52,53.77164767936592
53,53.77164767936592
54,53.77164767936592
55,53.77164767936592
56,53.77164767936592
57,53.77164767936592
58,53.77164767936592
59,53.77164767936592
60,53.77164767936592
61,53.77164767936592
62,53.77164767936592
63,53.77164767936592
64,53.77164767936592
65,53.77164767936592
66,53.77164767936592
67,53.77164767936592
68,53.77164767936592
69,53.77164767936592
70,53.77164767936592
71,53.77164767936592
72,53.77164767936592
73,53.77164767936592
74,53.77164767936592
75,53.77164767936592
76,53.77164767936592
77,53.77164767936592
78,53.77164767936592
79,53.77164767936592
80,53.77164767936592
81,53.77164767936592
82,53.77164767936592
83,53.77164767936592
84,53.77164767936592
85,53.77164767936592
86,53.77164767936592
87,53.77164767936592
88,53.77164767936592
89,53.77164767936592
90,53.77164767936592
91,53.77164767936592
92,53.77164767936592
93,53.77164767936592
94,53.77164767936592
95,53.77164767936592
96,53.77164767936592
97,53.77164767936592
98,53.77164767936592
99,53.77164767936592
100,53.77164767936592
101,53.77164767936592
102,53.77164767936592
103,53.77164767936592
104,53.77164767936592
105,53.77164767936592
106,53.77164767936592
107,53.77164767936592
108,53.77164767936592
109,53.77164767936592
110,53.77164767936592
111,53.77164767936592
112,53.77164767936592
113,53.77164767936592
114,53.77164767936592
115,53.77164767936592
116,53.77164767936592
117,53.77164767936592
118,53.77164767936592
119,53.77164767936592
120,53.77164767936592
121,53.77164767936592
122,53.77164767936592
123,53.77164767936592
124,53.77164767936592
125,53.77164767936592
126,53.77164767936592
127,53.77164767936592
128,53.77164767936592
129,53.77164767936592
130,53.77164767936592
131,53.77164767936592
132,53.77164767936592
133,53.77164767936592
134,53.77164767936592
135,53.77164767936592
136,53.77164767936592
137,53.77164767936592
138,53.77164767936592
139,53.77164767936592
140,53.77164767936592
141,53.77164767936592
142,53.77164767936592
143,53.77164767936592
144,53.77164767936592
145,53.77164767936592
146,53.77164767936592
147,53.77164767936592
148,53.77164767936592
149,53.77164767936592
150,53.77164767936592
151,53.77164767936592
152,53.77164767936592
153,53.77164767936592
154,53.77164767936592
155,53.77164767936592
156,53.77164767936592
157,53.77164767936592
158,53.77164767936592
159,53.77164767936592
160,53.77164767936592
161,53.77164767936592
162,53.77164767936592
163,53.77164767936592
164,53.77164767936592
165,53.77164767936592
166,53.77164767936592
167,53.77164767936592
168,53.77164767936592
169,53.77164767936592
170,53.77164767936592
171,53.77164767936592
172,53.77164767936592
173,53.77164767936592
174,53.77164767936592
175,53.77164767936592
176,53.77164767936592
177,53.77164767936592
178,53.77164767936592
179,53.77164767936592
180,53.77164767936592
181,53.77164767936592
182,53.77164767936592
183,53.77164767936592
184,53.77164767936592
185,53.77164767936592
186,53.77164767936592
187,53.77164767936592
188,53.77164767936592
189,53.77164767936592
190,53.77164767936592
191,53.77164767936592
192,53.77164767936592
193,53.77164767936592
194,53.77164767936592
195,53.77164767936592
196,53.77164767936592
197,53.77164767936592
198,53.77164767936592
199,53.77164767936592
200,53.77164767936592
201,53.77164767936592
202,53.77164767936592
203,53.77164767936592
204,53.77164767936592
205,53.77164767936592
206,53.77164767936592
207,53.77164767936592
208,53.77164767936592
209,53.77164767936592
210,53.77164767936592
211,53.77164767936592
212,53.77164767936592
213,53.77164767936592
214,53.77164767936592
215,53.77164767936592
216,53.77164767936592
217,53.77164767936592
218,53.77164767936592
219,53.77164767936592
220,53.77164767936592
221,53.77164767936592
222,53.77164767936592
223,53.77164767936592
224,53.77164767936592
225,53.77164767936592
226,53.77164767936592
227,53.77164767936592
228,53.77164767936592
229,53.77164767936592
230,53.77164767936592
231,53.77164767936592
232,53.77164767936592
233,53.77164767936592
234,53.77164767936592
235,53.77164767936592
236,53.77164767936592
237,53.77164767936592
238,53.77164767936592
239,53.77164767936592
240,53.77164767936592
241,53.77164767936592
242,53.77164767936592
243,53.77164767936592
244,53.77164767936592
245,53.77164767936592
246,53.77164767936592
247,53.77164767936592
248,53.77164767936592
249,53.77164767936592
250,53.77164767936592
251,53.77164767936592
252,53.77164767936592
253,53.77164767936592
254,53.77164767936592
255,53.77164767936592
256,53.77164767936592
257,53.77164767936592
258,53.77164767936592
259,53.77164767936592
260,53.77164767936592
261,53.77164767936592
262,53.77164767936592
263,53.77164767936592
264,53.77164767936592
265,53.77164767936592
266,53.77164767936592
267,53.77164767936592
268,53.77164767936592
269,53.77164767936592
270,53.77164767936592
271,53.77164767936592
272,53.77164767936592
273,53.77164767936592
274,53.77164767936592
275,53.77164767936592
276,53.77164767936592
277,53.77164767936592
278,53.77164767936592
279,53.77164767936592
280,53.77164767936592
281,53.77164767936592
282,53.77164767936592
283,53.77164767936592
284,53.77164767936592
285,53.77164767936592
286,53.77164767936592
287,53.77164767936592
288,53.77164767936592
289,53.77164767936592
290,53.77164767936592
291,53.77164767936592
292,53.77164767936592
293,53.77164767936592
294,53.77164767936592
295,53.77164767936592
296,53.77164767936592
297,53.77164767936592
298,53.77164767936592
299,53.77164767936592
300,53.77164767936592
301,53.77164767936592
302,53.77164767936592
303,53.77164767936592
304,53.77164767936592
305,53.77164767936592
306,53.77164767936592
307,53.77164767936592
308,53.77164767936592
309,53.77164767936592
310,53.77164767936592
311,53.77164767936592
312,53.77164767936592
313,53.77164767936592
314,53.77164767936592
315,53.77164767936592
316,53.77164767936592
317,53.77164767936592
318,53.77164767936592
319,53.77164767936592
320,53.77164767936592
321,53.77164767936592
322,53.77164767936592
