participant,condition,word,exposure,synchrony
LexVar160,stable,kai,1,127006.82300216358
LexVar160,stable,kai,1,129737.82175350425
LexVar165,stable,kai,1,129358.8511269289
LexVar165,stable,kai,1,129287.20237360157
LexVar166,stable,kai,1,129764.05654980664
LexVar166,stable,kai,1,129992.23207317495
LexVar171,stable,kai,1,125044.55564106614
LexVar171,stable,kai,1,118924.98758888077
LexVar172,stable,kai,1,129705.19774761466
LexVar172,stable,kai,1,126421.0011122246
LexVar177,stable,kai,1,124382.54835008737
LexVar177,stable,kai,1,126654.78721808988
LexVar178,stable,kai,1,129158.25432106496
LexVar178,stable,kai,1,129205.33088214319
LexVar184,stable,kai,1,129893.67486422656
LexVar184,stable,kai,1,40291.36631718188
LexVar189,stable,kai,1,129463.10495267615
LexVar189,stable,kai,1,126902.24761293895
LexVar190,stable,kai,1,124388.26225167925
LexVar190,stable,kai,1,122033.01648545693
LexVar129,stable,kai,4,95607.18579605051
LexVar129,stable,kai,4,89008.44290993393
LexVar130,stable,kai,4,93769.53853338829
LexVar130,stable,kai,4,94911.14813838947
LexVar141,stable,kai,4,92385.44521663268
LexVar142,stable,kai,4,95183.08102456733
LexVar159,stable,kai,4,94771.7492398476
LexVar159,stable,kai,4,94224.05014258849
LexVar165,stable,kai,4,94803.22934489857
LexVar165,stable,kai,4,96374.7785533889
LexVar166,stable,kai,4,93886.14423899906
LexVar166,stable,kai,4,94585.42904478156
LexVar171,stable,kai,4,93875.35962513804
LexVar172,stable,kai,4,92674.81952007895
LexVar177,stable,kai,4,95704.07441264798
LexVar177,stable,kai,4,92658.58577849464
LexVar178,stable,kai,4,96396.03510394577
LexVar178,stable,kai,4,93706.78136634345
LexVar184,stable,kai,4,96709.53224681408
LexVar184,stable,kai,4,10822.011231584338
LexVar190,stable,kai,4,96541.13114970674
LexVar190,stable,kai,4,95346.18895537792
LexVar105,stable,voo,1,39155.773379340055
LexVar105,stable,voo,1,41827.9510668214
LexVar106,stable,voo,1,46596.950295676026
LexVar106,stable,voo,1,35475.04896067241
LexVar118,stable,voo,1,43462.26868834591
LexVar118,stable,voo,1,40604.80642908292
LexVar129,stable,voo,1,38839.50678282283
LexVar129,stable,voo,1,44308.02257412531
LexVar130,stable,voo,1,44169.48061962085
LexVar130,stable,voo,1,36712.784780180766
LexVar141,stable,voo,1,45195.085359292025
LexVar141,stable,voo,1,41077.910045320474
LexVar142,stable,voo,1,44986.346592375696
LexVar142,stable,voo,1,45274.49500580909
LexVar153,stable,voo,1,40227.979752931235
LexVar153,stable,voo,1,40292.67081698634
LexVar154,stable,voo,1,44428.33140920042
LexVar154,stable,voo,1,38873.32209581976
LexVar159,stable,voo,1,40196.56203106515
LexVar159,stable,voo,1,45825.14496873233
LexVar160,stable,voo,1,46415.86480900766
LexVar160,stable,voo,1,45427.85124658741
LexVar165,stable,voo,1,45684.537947848155
LexVar165,stable,voo,1,44383.30363666348
LexVar166,stable,voo,1,38677.3567822763
LexVar166,stable,voo,1,44349.90435236006
LexVar171,stable,voo,1,44696.62009709716
