participant,condition,word,exposure,synchrony
LexVar127,unnaturalv,kai,2,18810.078164246064
LexVar133,unnaturalv,kai,2,16467.08939355439
LexVar133,unnaturalv,kai,2,17320.688601618196
LexVar139,unnaturalv,kai,2,21591.52828284457
LexVar139,unnaturalv,kai,2,12659.33746530036
LexVar140,unnaturalv,kai,2,20195.900441467722
LexVar140,unnaturalv,kai,2,20547.736683504263
LexVar146,unnaturalv,kai,2,21175.13460063844
LexVar146,unnaturalv,kai,2,22405.74420407909
LexVar151,unnaturalv,kai,2,15719.615295002945
LexVar151,unnaturalv,kai,2,17457.40844391142
LexVar157,unnaturalv,kai,2,20395.57766278951
LexVar157,unnaturalv,kai,2,18885.507066888382
LexVar163,unnaturalv,kai,2,22667.810188359577
