pid,id,order,age,age_m,age_d,trial_index,trial_label,trial_start,center,aoi,x,fix_start,fix_end,duration,pupil,video,img,wav,trial,base_word,condition,frame
LVar112,112,12,18.5626283367556,18,17,2,Trial: 2,103839406,720,left,562.5,10,72,64,1534,.,object3.png,voopin_stable.wav,1,voo,stable,10
LVar112,112,12,18.5626283367556,18,17,2,Trial: 2,103839406,720,left,562.5,10,72,64,1534,.,object3.png,voopin_stable.wav,1,voo,stable,11
LVar112,112,12,18.5626283367556,18,17,2,Trial: 2,103839406,720,left,562.5,10,72,64,1534,.,object3.png,voopin_stable.wav,1,voo,stable,12
LVar112,112,12,18.5626283367556,18,17,2,Trial: 2,103839406,720,left,562.5,10,72,64,1534,.,object3.png,voopin_stable.wav,1,voo,stable,13
LVar112,112,12,18.5626283367556,18,17,2,Trial: 2,103839406,720,left,562.5,10,72,64,1534,.,object3.png,voopin_stable.wav,1,voo,stable,14
LVar112,112,12,18.5626283367556,18,17,2,Trial: 2,103839406,720,left,562.5,10,72,64,1534,.,object3.png,voopin_stable.wav,1,voo,stable,15
LVar112,112,12,18.5626283367556,18,17,2,Trial: 2,103839406,720,left,562.5,10,72,64,1534,.,object3.png,voopin_stable.wav,1,voo,stable,16
LVar112,112,12,18.5626283367556,18,17,2,Trial: 2,103839406,720,left,562.5,10,72,64,1534,.,object3.png,voopin_stable.wav,1,voo,stable,17
LVar112,112,12,18.5626283367556,18,17,2,Trial: 2,103839406,720,left,562.5,10,72,64,1534,.,object3.png,voopin_stable.wav,1,voo,stable,18
LVar112,112,12,18.5626283367556,18,17,2,Trial: 2,103839406,720,left,562.5,10,72,64,1534,.,object3.png,voopin_stable.wav,1,voo,stable,19
LVar112,112,12,18.5626283367556,18,17,2,Trial: 2,103839406,720,left,562.5,10,72,64,1534,.,object3.png,voopin_stable.wav,1,voo,stable,20
LVar112,112,12,18.5626283367556,18,17,2,Trial: 2,103839406,720,left,562.5,10,72,64,1534,.,object3.png,voopin_stable.wav,1,voo,stable,21
LVar112,112,12,18.5626283367556,18,17,2,Trial: 2,103839406,720,left,562.5,10,72,64,1534,.,object3.png,voopin_stable.wav,1,voo,stable,22
LVar112,112,12,18.5626283367556,18,17,2,Trial: 2,103839406,720,left,562.5,10,72,64,1534,.,object3.png,voopin_stable.wav,1,voo,stable,23
LVar112,112,12,18.5626283367556,18,17,2,Trial: 2,103839406,720,left,562.5,10,72,64,1534,.,object3.png,voopin_stable.wav,1,voo,stable,24
LVar112,112,12,18.5626283367556,18,17,2,Trial: 2,103839406,720,left,562.5,10,72,64,1534,.,object3.png,voopin_stable.wav,1,voo,stable,25
LVar112,112,12,18.5626283367556,18,17,2,Trial: 2,103839406,720,left,562.5,10,72,64,1534,.,object3.png,voopin_stable.wav,1,voo,stable,26
LVar112,112,12,18.5626283367556,18,17,2,Trial: 2,103839406,720,left,562.5,10,72,64,1534,.,object3.png,voopin_stable.wav,1,voo,stable,27
LVar112,112,12,18.5626283367556,18,17,2,Trial: 2,103839406,720,left,562.5,10,72,64,1534,.,object3.png,voopin_stable.wav,1,voo,stable,28
LVar112,112,12,18.5626283367556,18,17,2,Trial: 2,103839406,720,left,562.5,10,72,64,1534,.,object3.png,voopin_stable.wav,1,voo,stable,29
LVar112,112,12,18.5626283367556,18,17,2,Trial: 2,103839406,720,left,562.5,10,72,64,1534,.,object3.png,voopin_stable.wav,1,voo,stable,30
LVar112,112,12,18.5626283367556,18,17,2,Trial: 2,103839406,720,left,562.5,10,72,64,1534,.,object3.png,voopin_stable.wav,1,voo,stable,31
LVar112,112,12,18.5626283367556,18,17,2,Trial: 2,103839406,720,left,562.5,10,72,64,1534,.,object3.png,voopin_stable.wav,1,voo,stable,32
LVar112,112,12,18.5626283367556,18,17,2,Trial: 2,103839406,720,left,562.5,10,72,64,1534,.,object3.png,voopin_stable.wav,1,voo,stable,33
LVar112,112,12,18.5626283367556,18,17,2,Trial: 2,103839406,720,left,562.5,10,72,64,1534,.,object3.png,voopin_stable.wav,1,voo,stable,34
LVar112,112,12,18.5626283367556,18,17,2,Trial: 2,103839406,720,left,562.5,10,72,64,1534,.,object3.png,voopin_stable.wav,1,voo,stable,35
LVar112,112,12,18.5626283367556,18,17,2,Trial: 2,103839406,720,left,562.5,10,72,64,1534,.,object3.png,voopin_stable.wav,1,voo,stable,36
LVar112,112,12,18.5626283367556,18,17,2,Trial: 2,103839406,720,left,562.5,10,72,64,1534,.,object3.png,voopin_stable.wav,1,voo,stable,37
LVar112,112,12,18.5626283367556,18,17,2,Trial: 2,103839406,720,left,562.5,10,72,64,1534,.,object3.png,voopin_stable.wav,1,voo,stable,38
