pid,id,order,age,age_m,age_d,trial_index,trial_label,trial_start,center,aoi,x,fix_start,fix_end,duration,pupil,video,img,wav,trial,base_word,condition,frame
LVar127,127,9,33.3141683778234,33,10,2,Trial: 2,43827,640,left,615,10,1120,1112,662,.,object3.png,kaisol_unnaturalv.wav,1,kai,unnaturalv,10
LVar127,127,9,33.3141683778234,33,10,2,Trial: 2,43827,640,left,615,10,1120,1112,662,.,object3.png,kaisol_unnaturalv.wav,1,kai,unnaturalv,11
LVar127,127,9,33.3141683778234,33,10,2,Trial: 2,43827,640,left,615,10,1120,1112,662,.,object3.png,kaisol_unnaturalv.wav,1,kai,unnaturalv,12
LVar127,127,9,33.3141683778234,33,10,2,Trial: 2,43827,640,left,615,10,1120,1112,662,.,object3.png,kaisol_unnaturalv.wav,1,kai,unnaturalv,13
LVar127,127,9,33.3141683778234,33,10,2,Trial: 2,43827,640,left,615,10,1120,1112,662,.,object3.png,kaisol_unnaturalv.wav,1,kai,unnaturalv,14
LVar127,127,9,33.3141683778234,33,10,2,Trial: 2,43827,640,left,615,10,1120,1112,662,.,object3.png,kaisol_unnaturalv.wav,1,kai,unnaturalv,15
LVar127,127,9,33.3141683778234,33,10,2,Trial: 2,43827,640,left,615,10,1120,1112,662,.,object3.png,kaisol_unnaturalv.wav,1,kai,unnaturalv,16
LVar127,127,9,33.3141683778234,33,10,2,Trial: 2,43827,640,left,615,10,1120,1112,662,.,object3.png,kaisol_unnaturalv.wav,1,kai,unnaturalv,17
LVar127,127,9,33.3141683778234,33,10,2,Trial: 2,43827,640,left,615,10,1120,1112,662,.,object3.png,kaisol_unnaturalv.wav,1,kai,unnaturalv,18
LVar127,127,9,33.3141683778234,33,10,2,Trial: 2,43827,640,left,615,10,1120,1112,662,.,object3.png,kaisol_unnaturalv.wav,1,kai,unnaturalv,19
LVar127,127,9,33.3141683778234,33,10,2,Trial: 2,43827,640,left,615,10,1120,1112,662,.,object3.png,kaisol_unnaturalv.wav,1,kai,unnaturalv,20
LVar127,127,9,33.3141683778234,33,10,2,Trial: 2,43827,640,left,615,10,1120,1112,662,.,object3.png,kaisol_unnaturalv.wav,1,kai,unnaturalv,21
LVar127,127,9,33.3141683778234,33,10,2,Trial: 2,43827,640,left,615,10,1120,1112,662,.,object3.png,kaisol_unnaturalv.wav,1,kai,unnaturalv,22
LVar127,127,9,33.3141683778234,33,10,2,Trial: 2,43827,640,left,615,10,1120,1112,662,.,object3.png,kaisol_unnaturalv.wav,1,kai,unnaturalv,23
LVar127,127,9,33.3141683778234,33,10,2,Trial: 2,43827,640,left,615,10,1120,1112,662,.,object3.png,kaisol_unnaturalv.wav,1,kai,unnaturalv,24
LVar127,127,9,33.3141683778234,33,10,2,Trial: 2,43827,640,left,615,10,1120,1112,662,.,object3.png,kaisol_unnaturalv.wav,1,kai,unnaturalv,25
LVar127,127,9,33.3141683778234,33,10,2,Trial: 2,43827,640,left,615,10,1120,1112,662,.,object3.png,kaisol_unnaturalv.wav,1,kai,unnaturalv,26
LVar127,127,9,33.3141683778234,33,10,2,Trial: 2,43827,640,left,615,10,1120,1112,662,.,object3.png,kaisol_unnaturalv.wav,1,kai,unnaturalv,27
LVar127,127,9,33.3141683778234,33,10,2,Trial: 2,43827,640,left,615,10,1120,1112,662,.,object3.png,kaisol_unnaturalv.wav,1,kai,unnaturalv,28
LVar127,127,9,33.3141683778234,33,10,2,Trial: 2,43827,640,left,615,10,1120,1112,662,.,object3.png,kaisol_unnaturalv.wav,1,kai,unnaturalv,29
LVar127,127,9,33.3141683778234,33,10,2,Trial: 2,43827,640,left,615,10,1120,1112,662,.,object3.png,kaisol_unnaturalv.wav,1,kai,unnaturalv,30
