pid,id,order,age,age_m,age_d,trial_index,trial_label,trial_start,center,aoi,x,fix_start,fix_end,duration,pupil,video,img,wav,trial,base_word,condition,frame
LVar154,154,18,22.0780287474332,22,2,2,Trial: 2,347687316,720,NA,1621.9,9716,9836,122,1968,.,object5.png,woifer_naturalv.wav,1,woi,naturalv,9716
LVar154,154,18,22.0780287474332,22,2,2,Trial: 2,347687316,720,NA,1621.9,9716,9836,122,1968,.,object5.png,woifer_naturalv.wav,1,woi,naturalv,9717
LVar154,154,18,22.0780287474332,22,2,2,Trial: 2,347687316,720,NA,1621.9,9716,9836,122,1968,.,object5.png,woifer_naturalv.wav,1,woi,naturalv,9718
LVar154,154,18,22.0780287474332,22,2,2,Trial: 2,347687316,720,NA,1621.9,9716,9836,122,1968,.,object5.png,woifer_naturalv.wav,1,woi,naturalv,9719
LVar154,154,18,22.0780287474332,22,2,2,Trial: 2,347687316,720,NA,1621.9,9716,9836,122,1968,.,object5.png,woifer_naturalv.wav,1,woi,naturalv,9720
LVar154,154,18,22.0780287474332,22,2,2,Trial: 2,347687316,720,NA,1621.9,9716,9836,122,1968,.,object5.png,woifer_naturalv.wav,1,woi,naturalv,9721
LVar154,154,18,22.0780287474332,22,2,2,Trial: 2,347687316,720,NA,1621.9,9716,9836,122,1968,.,object5.png,woifer_naturalv.wav,1,woi,naturalv,9722
LVar154,154,18,22.0780287474332,22,2,2,Trial: 2,347687316,720,NA,1621.9,9716,9836,122,1968,.,object5.png,woifer_naturalv.wav,1,woi,naturalv,9723
LVar154,154,18,22.0780287474332,22,2,2,Trial: 2,347687316,720,NA,1621.9,9716,9836,122,1968,.,object5.png,woifer_naturalv.wav,1,woi,naturalv,9724
LVar154,154,18,22.0780287474332,22,2,2,Trial: 2,347687316,720,NA,1621.9,9716,9836,122,1968,.,object5.png,woifer_naturalv.wav,1,woi,naturalv,9725
LVar154,154,18,22.0780287474332,22,2,2,Trial: 2,347687316,720,NA,1621.9,9716,9836,122,1968,.,object5.png,woifer_naturalv.wav,1,woi,naturalv,9726
LVar154,154,18,22.0780287474332,22,2,2,Trial: 2,347687316,720,NA,1621.9,9716,9836,122,1968,.,object5.png,woifer_naturalv.wav,1,woi,naturalv,9727
LVar154,154,18,22.0780287474332,22,2,2,Trial: 2,347687316,720,NA,1621.9,9716,9836,122,1968,.,object5.png,woifer_naturalv.wav,1,woi,naturalv,9728
LVar154,154,18,22.0780287474332,22,2,2,Trial: 2,347687316,720,NA,1621.9,9716,9836,122,1968,.,object5.png,woifer_naturalv.wav,1,woi,naturalv,9729
LVar154,154,18,22.0780287474332,22,2,2,Trial: 2,347687316,720,NA,1621.9,9716,9836,122,1968,.,object5.png,woifer_naturalv.wav,1,woi,naturalv,9730
LVar154,154,18,22.0780287474332,22,2,2,Trial: 2,347687316,720,NA,1621.9,9716,9836,122,1968,.,object5.png,woifer_naturalv.wav,1,woi,naturalv,9731
LVar154,154,18,22.0780287474332,22,2,2,Trial: 2,347687316,720,NA,1621.9,9716,9836,122,1968,.,object5.png,woifer_naturalv.wav,1,woi,naturalv,9732
LVar154,154,18,22.0780287474332,22,2,2,Trial: 2,347687316,720,NA,1621.9,9716,9836,122,1968,.,object5.png,woifer_naturalv.wav,1,woi,naturalv,9733
LVar154,154,18,22.0780287474332,22,2,2,Trial: 2,347687316,720,NA,1621.9,9716,9836,122,1968,.,object5.png,woifer_naturalv.wav,1,woi,naturalv,9734
LVar154,154,18,22.0780287474332,22,2,2,Trial: 2,347687316,720,NA,1621.9,9716,9836,122,1968,.,object5.png,woifer_naturalv.wav,1,woi,naturalv,9735
LVar154,154,18,22.0780287474332,22,2,2,Trial: 2,347687316,720,NA,1621.9,9716,9836,122,1968,.,object5.png,woifer_naturalv.wav,1,woi,naturalv,9736
LVar154,154,18,22.0780287474332,22,2,2,Trial: 2,347687316,720,NA,1621.9,9716,9836,122,1968,.,object5.png,woifer_naturalv.wav,1,woi,naturalv,9737
LVar154,154,18,22.0780287474332,22,2,2,Trial: 2,347687316,720,NA,1621.9,9716,9836,122,1968,.,object5.png,woifer_naturalv.wav,1,woi,naturalv,9738
LVar154,154,18,22.0780287474332,22,2,2,Trial: 2,347687316,720,NA,1621.9,9716,9836,122,1968,.,object5.png,woifer_naturalv.wav,1,woi,naturalv,9739
LVar154,154,18,22.0780287474332,22,2,2,Trial: 2,347687316,720,NA,1621.9,9716,9836,122,1968,.,object5.png,woifer_naturalv.wav,1,woi,naturalv,9740
LVar154,154,18,22.0780287474332,22,2,2,Trial: 2,347687316,720,NA,1621.9,9716,9836,122,1968,.,object5.png,woifer_naturalv.wav,1,woi,naturalv,9741
LVar154,154,18,22.0780287474332,22,2,2,Trial: 2,347687316,720,NA,1621.9,9716,9836,122,1968,.,object5.png,woifer_naturalv.wav,1,woi,naturalv,9742
LVar154,154,18,22.0780287474332,22,2,2,Trial: 2,347687316,720,NA,1621.9,9716,9836,122,1968,.,object5.png,woifer_naturalv.wav,1,woi,naturalv,9743
LVar154,154,18,22.0780287474332,22,2,2,Trial: 2,347687316,720,NA,1621.9,9716,9836,122,1968,.,object5.png,woifer_naturalv.wav,1,woi,naturalv,9744
