frame,pupil_norm
1,-9.011548946069796
2,-9.011548946069796
3,-9.011548946069796
4,-9.011548946069796
5,-9.011548946069796
6,-9.011548946069796
7,-9.011548946069796
8,-9.011548946069796
9,-9.011548946069796
10,-9.011548946069796
11,-9.011548946069796
12,-9.011548946069796
13,-9.011548946069796
14,-9.011548946069796
15,-9.011548946069796
16,-9.011548946069796
17,-9.011548946069796
18,-9.011548946069796
19,-9.011548946069796
20,-9.011548946069796
21,-9.011548946069796
22,-9.011548946069796
23,-9.011548946069796
24,-9.011548946069796
25,-9.011548946069796
26,-9.011548946069796
27,-9.011548946069796
28,-9.011548946069796
29,-9.011548946069796
30,-9.011548946069796
31,-9.011548946069796
32,-9.011548946069796
33,-9.011548946069796
34,-9.011548946069796
35,-9.011548946069796
36,-9.011548946069796
37,-9.011548946069796
38,-9.011548946069796
39,-9.011548946069796
40,-9.011548946069796
41,-9.011548946069796
42,-9.011548946069796
43,-9.011548946069796
44,-9.011548946069796
45,-9.011548946069796
46,-9.011548946069796
47,-9.011548946069796
48,-9.011548946069796
49,-9.011548946069796
50,-9.011548946069796
51,-9.011548946069796
52,-9.011548946069796
53,-9.011548946069796
54,-9.011548946069796
55,-9.011548946069796
56,-9.011548946069796
57,-9.011548946069796
58,-9.011548946069796
59,-9.011548946069796
60,-9.011548946069796
61,-9.011548946069796
62,-9.011548946069796
63,-9.011548946069796
64,-9.011548946069796
65,-9.011548946069796
66,-9.011548946069796
67,-9.011548946069796
68,-9.011548946069796
69,-9.011548946069796
70,-9.011548946069796
71,-9.011548946069796
72,-9.011548946069796
73,-9.011548946069796
74,-9.011548946069796
75,-9.011548946069796
76,-9.011548946069796
77,-9.011548946069796
78,-9.011548946069796
79,-9.011548946069796
80,-9.011548946069796
81,-9.011548946069796
82,-9.011548946069796
83,-9.011548946069796
84,-9.011548946069796
85,-9.011548946069796
86,-9.011548946069796
87,-9.011548946069796
88,-9.011548946069796
89,-9.011548946069796
90,-9.011548946069796
91,-9.011548946069796
92,-9.011548946069796
93,-9.011548946069796
94,-9.011548946069796
95,-9.011548946069796
96,-9.011548946069796
97,-9.011548946069796
98,-9.011548946069796
99,-9.011548946069796
100,-9.011548946069796
101,-9.011548946069796
102,-9.011548946069796
103,-9.011548946069796
104,-9.011548946069796
105,-9.011548946069796
106,-9.011548946069796
107,-9.011548946069796
108,-9.011548946069796
109,-9.011548946069796
110,-9.011548946069796
111,-9.011548946069796
112,-9.011548946069796
113,-9.011548946069796
114,-9.011548946069796
115,-9.011548946069796
116,-9.011548946069796
117,-9.011548946069796
118,-9.011548946069796
119,-9.011548946069796
120,-9.011548946069796
121,-9.011548946069796
122,-9.011548946069796
123,-9.011548946069796
124,-9.011548946069796
125,-9.011548946069796
126,-9.011548946069796
127,-9.011548946069796
128,-9.011548946069796
129,-9.011548946069796
130,-9.011548946069796
131,-9.011548946069796
132,-9.011548946069796
133,-9.011548946069796
134,-9.011548946069796
135,-9.011548946069796
136,-9.011548946069796
137,-9.011548946069796
138,-9.011548946069796
139,-9.011548946069796
140,-9.011548946069796
141,-9.011548946069796
142,-9.011548946069796
143,-9.011548946069796
144,-9.011548946069796
145,-9.011548946069796
146,-9.011548946069796
147,-9.011548946069796
148,-9.011548946069796
149,-9.011548946069796
150,-9.011548946069796
151,-9.011548946069796
152,-9.011548946069796
153,-9.011548946069796
154,-9.011548946069796
155,-9.011548946069796
156,-9.011548946069796
157,-9.011548946069796
158,-9.011548946069796
159,-9.011548946069796
160,-9.011548946069796
161,-9.011548946069796
162,-9.011548946069796
163,-9.011548946069796
164,-9.011548946069796
165,-9.011548946069796
166,-9.011548946069796
167,-9.011548946069796
168,-9.011548946069796
169,-9.011548946069796
170,-9.011548946069796
171,-9.011548946069796
172,-9.011548946069796
173,-9.011548946069796
174,-9.011548946069796
175,-9.011548946069796
176,-9.011548946069796
177,-9.011548946069796
178,-9.011548946069796
179,-9.011548946069796
180,-9.011548946069796
181,-9.011548946069796
182,-9.011548946069796
183,-9.011548946069796
184,-9.011548946069796
185,-9.011548946069796
186,-9.011548946069796
187,-9.011548946069796
188,-9.011548946069796
189,-9.011548946069796
190,-9.011548946069796
191,-9.011548946069796
192,-9.011548946069796
193,-9.011548946069796
194,-9.011548946069796
195,-9.011548946069796
196,-9.011548946069796
197,-9.011548946069796
198,-9.011548946069796
199,-9.011548946069796
200,-9.011548946069796
201,-9.011548946069796
202,-9.011548946069796
203,-9.011548946069796
204,-9.011548946069796
205,-9.011548946069796
206,-9.011548946069796
207,-9.011548946069796
208,-9.011548946069796
209,-9.011548946069796
210,-9.011548946069796
211,-9.011548946069796
212,-9.011548946069796
213,-9.011548946069796
214,-9.011548946069796
215,-9.011548946069796
216,-9.011548946069796
217,-9.011548946069796
218,-9.011548946069796
219,-9.011548946069796
220,-9.011548946069796
221,-9.011548946069796
222,-9.011548946069796
223,-9.011548946069796
224,-9.011548946069796
225,-9.011548946069796
226,-9.011548946069796
227,-9.011548946069796
228,-9.011548946069796
229,-9.011548946069796
230,-9.011548946069796
231,-9.011548946069796
232,-9.011548946069796
