frame,pupil_norm
1,25.320475553147247
2,25.320475553147247
3,25.320475553147247
4,25.320475553147247
5,25.320475553147247
6,25.320475553147247
7,25.320475553147247
8,25.320475553147247
9,25.320475553147247
10,25.320475553147247
11,25.320475553147247
12,25.320475553147247
13,25.320475553147247
14,25.320475553147247
15,25.320475553147247
16,25.320475553147247
17,25.320475553147247
18,25.320475553147247
19,25.320475553147247
20,25.320475553147247
21,25.320475553147247
22,25.320475553147247
23,25.320475553147247
24,25.320475553147247
25,25.320475553147247
26,25.320475553147247
27,25.320475553147247
28,25.320475553147247
29,25.320475553147247
30,25.320475553147247
31,25.320475553147247
32,25.320475553147247
33,25.320475553147247
34,25.320475553147247
35,25.320475553147247
36,25.320475553147247
37,25.320475553147247
38,25.320475553147247
39,25.320475553147247
40,25.320475553147247
41,25.320475553147247
42,25.320475553147247
43,25.320475553147247
44,25.320475553147247
45,25.320475553147247
46,25.320475553147247
47,25.320475553147247
48,25.320475553147247
49,25.320475553147247
50,25.320475553147247
51,25.320475553147247
52,25.320475553147247
53,25.320475553147247
54,25.320475553147247
55,25.320475553147247
56,25.320475553147247
57,25.320475553147247
58,25.320475553147247
59,25.320475553147247
60,25.320475553147247
61,25.320475553147247
62,25.320475553147247
63,25.320475553147247
64,25.320475553147247
65,25.320475553147247
66,25.320475553147247
67,25.320475553147247
68,25.320475553147247
69,25.320475553147247
70,25.320475553147247
71,25.320475553147247
72,25.320475553147247
73,25.320475553147247
74,25.320475553147247
75,25.320475553147247
76,25.320475553147247
77,25.320475553147247
78,25.320475553147247
79,25.320475553147247
80,25.320475553147247
81,25.320475553147247
82,25.320475553147247
83,25.320475553147247
84,25.320475553147247
85,25.320475553147247
86,25.320475553147247
87,25.320475553147247
88,25.320475553147247
89,25.320475553147247
90,25.320475553147247
91,25.320475553147247
92,25.320475553147247
93,25.320475553147247
94,25.320475553147247
95,25.320475553147247
96,25.320475553147247
97,25.320475553147247
98,25.320475553147247
99,25.320475553147247
100,25.320475553147247
101,25.320475553147247
102,25.320475553147247
103,25.320475553147247
104,25.320475553147247
105,25.320475553147247
106,25.320475553147247
107,25.320475553147247
108,25.320475553147247
109,25.320475553147247
110,25.320475553147247
111,25.320475553147247
112,25.320475553147247
113,25.320475553147247
114,25.320475553147247
115,25.320475553147247
116,25.320475553147247
117,25.320475553147247
118,25.320475553147247
119,25.320475553147247
120,25.320475553147247
121,25.320475553147247
122,25.320475553147247
123,25.320475553147247
124,25.320475553147247
125,25.320475553147247
126,25.320475553147247
127,25.320475553147247
128,25.320475553147247
129,25.320475553147247
130,25.320475553147247
131,25.320475553147247
132,25.320475553147247
133,25.320475553147247
134,25.320475553147247
135,25.320475553147247
136,25.320475553147247
137,25.320475553147247
138,25.320475553147247
139,25.320475553147247
140,25.320475553147247
141,25.320475553147247
142,25.320475553147247
143,25.320475553147247
144,25.320475553147247
145,25.320475553147247
146,25.320475553147247
147,25.320475553147247
148,25.320475553147247
149,25.320475553147247
150,25.320475553147247
151,25.320475553147247
152,25.320475553147247
153,25.320475553147247
154,25.320475553147247
155,25.320475553147247
156,25.320475553147247
157,25.320475553147247
158,25.320475553147247
159,25.320475553147247
160,25.320475553147247
161,25.320475553147247
162,25.320475553147247
163,25.320475553147247
164,25.320475553147247
165,25.320475553147247
166,25.320475553147247
167,25.320475553147247
168,25.320475553147247
169,25.320475553147247
170,25.320475553147247
171,25.320475553147247
172,25.320475553147247
173,25.320475553147247
174,25.320475553147247
175,25.320475553147247
176,25.320475553147247
177,25.320475553147247
178,25.320475553147247
179,25.320475553147247
180,25.320475553147247
181,25.320475553147247
182,25.320475553147247
183,25.320475553147247
184,25.320475553147247
185,25.320475553147247
186,25.320475553147247
187,25.320475553147247
188,25.320475553147247
189,25.320475553147247
190,25.320475553147247
191,25.320475553147247
192,25.320475553147247
193,25.320475553147247
194,25.320475553147247
195,25.320475553147247
196,25.320475553147247
197,25.320475553147247
198,25.320475553147247
199,25.320475553147247
200,25.320475553147247
201,25.320475553147247
202,25.320475553147247
203,25.320475553147247
204,25.320475553147247
205,25.320475553147247
206,25.320475553147247
207,25.320475553147247
208,25.320475553147247
209,25.320475553147247
210,25.320475553147247
211,25.320475553147247
212,25.320475553147247
213,25.320475553147247
214,25.320475553147247
215,25.320475553147247
216,25.320475553147247
217,25.320475553147247
218,25.320475553147247
219,25.320475553147247
220,25.320475553147247
221,25.320475553147247
222,25.320475553147247
223,25.320475553147247
224,25.320475553147247
225,25.320475553147247
226,25.320475553147247
227,25.320475553147247
228,25.320475553147247
229,25.320475553147247
230,25.320475553147247
231,25.320475553147247
232,25.320475553147247
233,25.320475553147247
234,25.320475553147247
235,25.320475553147247
236,25.320475553147247
237,25.320475553147247
238,25.320475553147247
239,25.320475553147247
240,25.320475553147247
241,25.320475553147247
242,25.320475553147247
243,25.320475553147247
244,25.320475553147247
245,25.320475553147247
246,25.320475553147247
247,25.320475553147247
248,25.320475553147247
249,25.320475553147247
250,25.320475553147247
251,25.320475553147247
252,25.320475553147247
253,25.320475553147247
254,25.320475553147247
255,25.320475553147247
256,25.320475553147247
257,25.320475553147247
258,25.320475553147247
259,25.320475553147247
260,25.320475553147247
261,25.320475553147247
262,25.320475553147247
263,25.320475553147247
264,25.320475553147247
265,25.320475553147247
266,25.320475553147247
267,25.320475553147247
268,25.320475553147247
269,25.320475553147247
270,25.320475553147247
271,25.320475553147247
272,25.320475553147247
273,25.320475553147247
274,25.320475553147247
275,25.320475553147247
276,25.320475553147247
277,25.320475553147247
278,25.320475553147247
279,25.320475553147247
280,25.320475553147247
281,25.320475553147247
282,25.320475553147247
283,25.320475553147247
284,25.320475553147247
285,25.320475553147247
286,25.320475553147247
287,25.320475553147247
288,25.320475553147247
289,25.320475553147247
290,25.320475553147247
291,25.320475553147247
292,25.320475553147247
293,25.320475553147247
294,25.320475553147247
295,25.320475553147247
296,25.320475553147247
297,25.320475553147247
298,25.320475553147247
299,25.320475553147247
300,25.320475553147247
301,25.320475553147247
302,25.320475553147247
303,25.320475553147247
304,25.320475553147247
305,25.320475553147247
306,25.320475553147247
307,25.320475553147247
308,25.320475553147247
309,25.320475553147247
310,25.320475553147247
311,25.320475553147247
312,25.320475553147247
313,25.320475553147247
314,25.320475553147247
315,25.320475553147247
316,25.320475553147247
317,25.320475553147247
318,25.320475553147247
319,25.320475553147247
320,25.320475553147247
321,25.320475553147247
322,25.320475553147247
323,25.320475553147247
324,25.320475553147247
325,25.320475553147247
326,25.320475553147247
327,25.320475553147247
328,25.320475553147247
329,25.320475553147247
330,25.320475553147247
331,25.320475553147247
332,25.320475553147247
333,25.320475553147247
334,25.320475553147247
335,25.320475553147247
336,25.320475553147247
337,25.320475553147247
338,25.320475553147247
339,25.320475553147247
340,25.320475553147247
341,25.320475553147247
342,25.320475553147247
343,25.320475553147247
