RECORDING_SESSION_LABEL	TRIAL_INDEX	CURRENT_FIX_ADJUSTED	CURRENT_FIX_BLINK_AROUND	CURRENT_FIX_BUTTON_0_PRESS	CURRENT_FIX_BUTTON_1_PRESS	CURRENT_FIX_BUTTON_2_PRESS	CURRENT_FIX_BUTTON_3_PRESS	CURRENT_FIX_BUTTON_4_PRESS	CURRENT_FIX_BUTTON_5_PRESS	CURRENT_FIX_BUTTON_6_PRESS	CURRENT_FIX_BUTTON_7_PRESS	CURRENT_FIX_BUTTON_8_PRESS	CURRENT_FIX_DURATION	CURRENT_FIX_END	CURRENT_FIX_END_OTHER	CURRENT_FIX_INDEX	CURRENT_FIX_INPUT_EVENTS	CURRENT_FIX_INTEREST_AREAS	CURRENT_FIX_INTEREST_AREA_DATA	CURRENT_FIX_INTEREST_AREA_DWELL_TIME	CURRENT_FIX_INTEREST_AREA_FIX_COUNT	CURRENT_FIX_INTEREST_AREA_GROUP	CURRENT_FIX_INTEREST_AREA_ID	CURRENT_FIX_INTEREST_AREA_INDEX	CURRENT_FIX_INTEREST_AREA_LABEL	CURRENT_FIX_INTEREST_AREA_PIXEL_AREA	CURRENT_FIX_INTEREST_AREA_RUN_ID	CURRENT_FIX_INTEREST_AREA_X_OFFSET	CURRENT_FIX_INTEREST_AREA_Y_OFFSET	CURRENT_FIX_IS_RT_END	CURRENT_FIX_LABEL	CURRENT_FIX_MSG_COUNT	CURRENT_FIX_MSG_TEXT_1	CURRENT_FIX_MSG_TIME_1	CURRENT_FIX_NEAREST_INTEREST_AREA	CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE	CURRENT_FIX_NEAREST_INTEREST_AREA_LABEL	CURRENT_FIX_PUPIL	CURRENT_FIX_REFIX_INTEREST_AREA	CURRENT_FIX_REFIX_PREV_INTEREST_AREA	CURRENT_FIX_RUN_DWELL_TIME	CURRENT_FIX_RUN_INDEX	CURRENT_FIX_RUN_SIZE	CURRENT_FIX_START	CURRENT_FIX_START_OTHER	CURRENT_FIX_TRIAL_SPAN	CURRENT_FIX_X	CURRENT_FIX_X_OTHER	CURRENT_FIX_X_RESOLUTION	CURRENT_FIX_Y	CURRENT_FIX_Y_OTHER	CURRENT_FIX_Y_RESOLUTION	DATA_FILE	EYE_USED	IP_END_EVENT_MATCHED	IP_END_TIME	IP_INDEX	IP_LABEL	IP_START_EVENT_MATCHED	IP_START_TIME	LAST_BUTTON_PRESSED	LAST_BUTTON_PRESSED_TIME	LAST_BUTTON_RELEASED	LAST_BUTTON_RELEASED_TIME	LAST_BUTTON_TIME	NEXT_FIX_ANGLE	NEXT_FIX_BLINK_AROUND	NEXT_FIX_DIRECTION	NEXT_FIX_DISTANCE	NEXT_FIX_DURATION	NEXT_FIX_END	NEXT_FIX_END_OTHER	NEXT_FIX_INPUT_EVENTS	NEXT_FIX_INTEREST_AREAS	NEXT_FIX_INTEREST_AREA_DATA	NEXT_FIX_INTEREST_AREA_DWELL_TIME	NEXT_FIX_INTEREST_AREA_FIX_COUNT	NEXT_FIX_INTEREST_AREA_GROUP	NEXT_FIX_INTEREST_AREA_ID	NEXT_FIX_INTEREST_AREA_INDEX	NEXT_FIX_INTEREST_AREA_LABEL	NEXT_FIX_INTEREST_AREA_PIXEL_AREA	NEXT_FIX_INTEREST_AREA_RUN_ID	NEXT_FIX_IS_RT_END	NEXT_FIX_LABEL	NEXT_FIX_MSG_COUNT	NEXT_FIX_MSG_TEXT_1	NEXT_FIX_MSG_TIME_1	NEXT_FIX_NEAREST_INTEREST_AREA	NEXT_FIX_NEAREST_INTEREST_AREA_DISTANCE	NEXT_FIX_NEAREST_INTEREST_AREA_LABEL	NEXT_FIX_PUPIL	NEXT_FIX_RUN_DWELL_TIME	NEXT_FIX_RUN_INDEX	NEXT_FIX_RUN_SIZE	NEXT_FIX_START	NEXT_FIX_START_OTHER	NEXT_FIX_TRIAL_SPAN	NEXT_FIX_X	NEXT_FIX_X_OTHER	NEXT_FIX_X_RESOLUTION	NEXT_FIX_Y	NEXT_FIX_Y_OTHER	NEXT_FIX_Y_RESOLUTION	NEXT_SAC_AMPLITUDE	NEXT_SAC_ANGLE	NEXT_SAC_AVG_VELOCITY	NEXT_SAC_BLINK_DURATION	NEXT_SAC_BLINK_END	NEXT_SAC_BLINK_START	NEXT_SAC_CONTAINS_BLINK	NEXT_SAC_DIRECTION	NEXT_SAC_DURATION	NEXT_SAC_END_INTEREST_AREAS	NEXT_SAC_END_INTEREST_AREA_ID	NEXT_SAC_END_INTEREST_AREA_INDEX	NEXT_SAC_END_INTEREST_AREA_LABEL	NEXT_SAC_END_TIME	NEXT_SAC_END_X	NEXT_SAC_END_X_RESOLUTION	NEXT_SAC_END_Y	NEXT_SAC_END_Y_RESOLUTION	NEXT_SAC_INDEX	NEXT_SAC_INPUT_EVENTS	NEXT_SAC_IS_RT_END	NEXT_SAC_LABEL	NEXT_SAC_MSG_COUNT	NEXT_SAC_MSG_TEXT_1	NEXT_SAC_MSG_TIME_1	NEXT_SAC_NEAREST_END_INTEREST_AREA	NEXT_SAC_NEAREST_END_INTEREST_AREA_LABEL	NEXT_SAC_NEAREST_START_INTEREST_AREA	NEXT_SAC_NEAREST_START_INTEREST_AREA_LABEL	NEXT_SAC_PEAK_VELOCITY	NEXT_SAC_START_INTEREST_AREAS	NEXT_SAC_START_INTEREST_AREA_ID	NEXT_SAC_START_INTEREST_AREA_INDEX	NEXT_SAC_START_INTEREST_AREA_LABEL	NEXT_SAC_START_TIME	NEXT_SAC_START_X	NEXT_SAC_START_X_RESOLUTION	NEXT_SAC_START_Y	NEXT_SAC_START_Y_RESOLUTION	PREVIOUS_FIX_ANGLE	PREVIOUS_FIX_BLINK_AROUND	PREVIOUS_FIX_DIRECTION	PREVIOUS_FIX_DISTANCE	PREVIOUS_FIX_DURATION	PREVIOUS_FIX_END	PREVIOUS_FIX_END_OTHER	PREVIOUS_FIX_INPUT_EVENTS	PREVIOUS_FIX_INTEREST_AREAS	PREVIOUS_FIX_INTEREST_AREA_DATA	PREVIOUS_FIX_INTEREST_AREA_DWELL_TIME	PREVIOUS_FIX_INTEREST_AREA_FIX_COUNT	PREVIOUS_FIX_INTEREST_AREA_GROUP	PREVIOUS_FIX_INTEREST_AREA_ID	PREVIOUS_FIX_INTEREST_AREA_INDEX	PREVIOUS_FIX_INTEREST_AREA_LABEL	PREVIOUS_FIX_INTEREST_AREA_PIXEL_AREA	PREVIOUS_FIX_INTEREST_AREA_RUN_ID	PREVIOUS_FIX_IS_RT_END	PREVIOUS_FIX_LABEL	PREVIOUS_FIX_MSG_COUNT	PREVIOUS_FIX_MSG_TEXT_1	PREVIOUS_FIX_MSG_TIME_1	PREVIOUS_FIX_NEAREST_INTEREST_AREA	PREVIOUS_FIX_NEAREST_INTEREST_AREA_DISTANCE	PREVIOUS_FIX_NEAREST_INTEREST_AREA_LABEL	PREVIOUS_FIX_PUPIL	PREVIOUS_FIX_RUN_DWELL_TIME	PREVIOUS_FIX_RUN_INDEX	PREVIOUS_FIX_RUN_SIZE	PREVIOUS_FIX_START	PREVIOUS_FIX_START_OTHER	PREVIOUS_FIX_TRIAL_SPAN	PREVIOUS_FIX_X	PREVIOUS_FIX_X_OTHER	PREVIOUS_FIX_X_RESOLUTION	PREVIOUS_FIX_Y	PREVIOUS_FIX_Y_OTHER	PREVIOUS_FIX_Y_RESOLUTION	PREVIOUS_SAC_AMPLITUDE	PREVIOUS_SAC_ANGLE	PREVIOUS_SAC_AVG_VELOCITY	PREVIOUS_SAC_BLINK_DURATION	PREVIOUS_SAC_BLINK_END	PREVIOUS_SAC_BLINK_START	PREVIOUS_SAC_CONTAINS_BLINK	PREVIOUS_SAC_DIRECTION	PREVIOUS_SAC_DURATION	PREVIOUS_SAC_END_INTEREST_AREAS	PREVIOUS_SAC_END_INTEREST_AREA_ID	PREVIOUS_SAC_END_INTEREST_AREA_INDEX	PREVIOUS_SAC_END_INTEREST_AREA_LABEL	PREVIOUS_SAC_END_TIME	PREVIOUS_SAC_END_X	PREVIOUS_SAC_END_X_RESOLUTION	PREVIOUS_SAC_END_Y	PREVIOUS_SAC_END_Y_RESOLUTION	PREVIOUS_SAC_INDEX	PREVIOUS_SAC_INPUT_EVENTS	PREVIOUS_SAC_IS_RT_END	PREVIOUS_SAC_LABEL	PREVIOUS_SAC_MSG_COUNT	PREVIOUS_SAC_MSG_TEXT_1	PREVIOUS_SAC_MSG_TIME_1	PREVIOUS_SAC_NEAREST_END_INTEREST_AREA	PREVIOUS_SAC_NEAREST_END_INTEREST_AREA_LABEL	PREVIOUS_SAC_NEAREST_START_INTEREST_AREA	PREVIOUS_SAC_NEAREST_START_INTEREST_AREA_LABEL	PREVIOUS_SAC_PEAK_VELOCITY	PREVIOUS_SAC_START_INTEREST_AREAS	PREVIOUS_SAC_START_INTEREST_AREA_ID	PREVIOUS_SAC_START_INTEREST_AREA_INDEX	PREVIOUS_SAC_START_INTEREST_AREA_LABEL	PREVIOUS_SAC_START_TIME	PREVIOUS_SAC_START_X	PREVIOUS_SAC_START_X_RESOLUTION	PREVIOUS_SAC_START_Y	PREVIOUS_SAC_START_Y_RESOLUTION	TRIAL_FIXATION_TOTAL	TRIAL_LABEL	TRIAL_START_TIME	VIDEO_FRAME_INDEX_END	VIDEO_FRAME_INDEX_START	VIDEO_NAME_END	VIDEO_NAME_START	__index__1	__index__1	center	imgfile	videofile	wavfilename
LVar183	1	false	NONE	.	.	.	.	.	.	.	.	.	34	42	.	1	[]	[ ]	.	.	.	.	.	.	.	.	.	.	.	false	Fixation: 10 ms	0	.	.	.	.	.	1124.00	.	.	.	.	.	10	.	SPAN_NONE	61.60	.	67.80	550.00	.	51.80	LVar183.edf	LEFT	true	106974977	.	Full Trial Period	true	106974640	.	.	.	.	.	0.00	NONE	RIGHT	1.29	274	334	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 62 ms	1	BLANK_SCREEN	335	.	.	.	1119.00	.	.	.	62	.	SPAN_NONE	148.80	.	67.15	550.00	.	51.55	0.85	0.00	47.05	.	.	.	false	RIGHT	18	[ ]	.	.	.	60	130.30	67.20	550.00	51.60	1	[]	false	Saccade: 44 ms	0	.	.	.	.	.	.	59.16	[ ]	.	.	.	44	72.90	67.70	550.00	51.70	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	2	Trial: 1	106974640	.	.	.	.	.	.	.	.	.	ITI
LVar183	1	false	NONE	.	.	.	.	.	.	.	.	.	274	334	.	2	[]	[ ]	.	.	.	.	.	.	.	.	.	.	.	false	Fixation: 62 ms	1	BLANK_SCREEN	335	.	.	.	1119.00	.	.	.	.	.	62	.	SPAN_NONE	148.80	.	67.15	550.00	.	51.55	LVar183.edf	LEFT	true	106974977	.	Full Trial Period	true	106974640	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	180.00	NONE	LEFT	1.29	34	42	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 10 ms	0	.	.	.	.	.	1124.00	.	.	.	10	.	SPAN_NONE	61.60	.	67.80	550.00	.	51.80	0.85	0.00	47.05	.	.	.	false	RIGHT	18	[ ]	.	.	.	60	130.30	67.20	550.00	51.60	1	[]	false	Saccade: 44 ms	0	.	.	.	.	.	.	59.16	[ ]	.	.	.	44	72.90	67.70	550.00	51.70	2	Trial: 1	106974640	.	.	.	.	.	.	.	.	.	ITI
LVar183	2	false	NONE	.	.	.	.	.	.	.	.	.	414	432	.	1	[]	[ ]	.	.	.	.	.	.	.	.	.	.	.	false	Fixation: 20 ms	0	.	.	1	2.17	center	864.00	.	.	.	.	.	20	.	SPAN_NONE	667.70	.	64.35	550.00	.	50.50	LVar183.edf	LEFT	true	106992353	.	Full Trial Period	true	106975056	.	.	.	.	.	0.00	NONE	RIGHT	2.90	478	938	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 462 ms	0	.	.	1	2.92	center	610.00	.	.	.	462	.	SPAN_NONE	853.70	.	63.85	550.00	.	50.25	2.39	0.00	84.76	.	.	.	false	RIGHT	28	[ ]	.	.	.	460	831.70	63.90	550.00	50.30	1	[]	false	Saccade: 434 ms	0	.	.	1	center	1	center	117.55	[ ]	.	.	.	434	678.80	64.30	550.00	50.40	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	21	Trial: 2	106975056	.	.	.	.	1	1	720	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/single_images/object3.png	.	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/training_audio/kaisol_stable.wav
LVar183	2	false	NONE	.	.	.	.	.	.	.	.	.	478	938	.	2	[]	[ ]	.	.	.	.	.	.	.	.	.	.	.	false	Fixation: 462 ms	0	.	.	1	2.92	center	610.00	.	.	.	.	.	462	.	SPAN_NONE	853.70	.	63.85	550.00	.	50.25	LVar183.edf	LEFT	true	106992353	.	Full Trial Period	true	106975056	.	.	.	.	.	180.00	NONE	LEFT	1.27	2226	3188	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 964 ms	1	Audio started	1594	1	2.18	center	719.00	.	.	.	964	.	SPAN_NONE	772.70	.	63.75	550.00	.	50.10	1.18	180.00	49.58	.	.	.	false	LEFT	24	[ ]	.	.	.	962	775.20	64.00	550.00	50.30	2	[]	false	Saccade: 940 ms	0	.	.	1	center	1	center	64.25	[ ]	.	.	.	940	850.70	63.80	550.00	50.20	180.00	NONE	LEFT	2.90	414	432	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 20 ms	0	.	.	1	2.17	center	864.00	.	.	.	20	.	SPAN_NONE	667.70	.	64.35	550.00	.	50.50	2.39	0.00	84.76	.	.	.	false	RIGHT	28	[ ]	.	.	.	460	831.70	63.90	550.00	50.30	1	[]	false	Saccade: 434 ms	0	.	.	1	center	1	center	117.55	[ ]	.	.	.	434	678.80	64.30	550.00	50.40	21	Trial: 2	106975056	.	.	.	.	1	1	720	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/single_images/object3.png	.	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/training_audio/kaisol_stable.wav
LVar183	2	false	NONE	.	.	.	.	.	.	.	.	.	2226	3188	.	3	[]	[ ]	.	.	.	.	.	.	.	.	.	.	.	false	Fixation: 964 ms	1	Audio started	1594	1	2.18	center	719.00	.	.	.	.	.	964	.	SPAN_NONE	772.70	.	63.75	550.00	.	50.10	LVar183.edf	LEFT	true	106992353	.	Full Trial Period	true	106975056	.	.	.	.	.	0.00	NONE	RIGHT	3.54	492	3712	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 3222 ms	0	.	.	3	2.40	right	822.00	.	.	.	3222	.	SPAN_NONE	997.70	.	63.20	550.00	.	49.75	3.16	0.00	98.76	.	.	.	false	RIGHT	32	[ ]	.	.	.	3220	955.70	63.20	550.00	49.80	3	[]	false	Saccade: 3190 ms	0	.	.	3	right	1	center	131.27	[ ]	.	.	.	3190	755.60	63.50	550.00	49.90	0.00	NONE	RIGHT	1.27	478	938	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 462 ms	0	.	.	1	2.92	center	610.00	.	.	.	462	.	SPAN_NONE	853.70	.	63.85	550.00	.	50.25	1.18	180.00	49.58	.	.	.	false	LEFT	24	[ ]	.	.	.	962	775.20	64.00	550.00	50.30	2	[]	false	Saccade: 940 ms	0	.	.	1	center	1	center	64.25	[ ]	.	.	.	940	850.70	63.80	550.00	50.20	21	Trial: 2	106975056	.	.	.	.	1	1	720	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/single_images/object3.png	.	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/training_audio/kaisol_stable.wav
LVar183	2	false	NONE	.	.	.	.	.	.	.	.	.	492	3712	.	4	[]	[ ]	.	.	.	.	.	.	.	.	.	.	.	false	Fixation: 3222 ms	0	.	.	3	2.40	right	822.00	.	.	.	.	.	3222	.	SPAN_NONE	997.70	.	63.20	550.00	.	49.75	LVar183.edf	LEFT	true	106992353	.	Full Trial Period	true	106975056	.	.	.	.	.	180.00	NONE	LEFT	3.72	610	4358	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 3750 ms	0	.	.	1	2.12	center	771.00	.	.	.	3750	.	SPAN_NONE	762.20	.	63.35	550.00	.	49.80	3.84	180.00	106.40	.	.	.	false	LEFT	36	[ ]	.	.	.	3748	775.40	63.40	550.00	49.80	4	[]	false	Saccade: 3714 ms	0	.	.	1	center	3	right	147.64	[ ]	.	.	.	3714	1018.30	63.20	550.00	49.70	180.00	NONE	LEFT	3.54	2226	3188	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 964 ms	1	Audio started	1594	1	2.18	center	719.00	.	.	.	964	.	SPAN_NONE	772.70	.	63.75	550.00	.	50.10	3.16	0.00	98.76	.	.	.	false	RIGHT	32	[ ]	.	.	.	3220	955.70	63.20	550.00	49.80	3	[]	false	Saccade: 3190 ms	0	.	.	3	right	1	center	131.27	[ ]	.	.	.	3190	755.60	63.50	550.00	49.90	21	Trial: 2	106975056	.	.	.	.	1	1	720	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/single_images/object3.png	.	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/training_audio/kaisol_stable.wav
LVar183	2	false	NONE	.	.	.	.	.	.	.	.	.	610	4358	.	5	[]	[ ]	.	.	.	.	.	.	.	.	.	.	.	false	Fixation: 3750 ms	0	.	.	1	2.12	center	771.00	.	.	.	.	.	3750	.	SPAN_NONE	762.20	.	63.35	550.00	.	49.80	LVar183.edf	LEFT	true	106992353	.	Full Trial Period	true	106975056	.	.	.	.	.	0.00	NONE	RIGHT	2.16	500	4886	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 4388 ms	0	.	.	1	3.46	center	808.00	.	.	.	4388	.	SPAN_NONE	898.50	.	63.10	550.00	.	49.70	1.93	0.00	68.18	.	.	.	false	RIGHT	28	[ ]	.	.	.	4386	894.50	63.10	550.00	49.70	5	[]	false	Saccade: 4360 ms	0	.	.	1	center	1	center	90.61	[ ]	.	.	.	4360	772.40	63.30	550.00	49.80	0.00	NONE	RIGHT	3.72	492	3712	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 3222 ms	0	.	.	3	2.40	right	822.00	.	.	.	3222	.	SPAN_NONE	997.70	.	63.20	550.00	.	49.75	3.84	180.00	106.40	.	.	.	false	LEFT	36	[ ]	.	.	.	3748	775.40	63.40	550.00	49.80	4	[]	false	Saccade: 3714 ms	0	.	.	1	center	3	right	147.64	[ ]	.	.	.	3714	1018.30	63.20	550.00	49.70	21	Trial: 2	106975056	.	.	.	.	1	1	720	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/single_images/object3.png	.	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/training_audio/kaisol_stable.wav
LVar183	2	false	NONE	.	.	.	.	.	.	.	.	.	500	4886	.	6	[]	[ ]	.	.	.	.	.	.	.	.	.	.	.	false	Fixation: 4388 ms	0	.	.	1	3.46	center	808.00	.	.	.	.	.	4388	.	SPAN_NONE	898.50	.	63.10	550.00	.	49.70	LVar183.edf	LEFT	true	106992353	.	Full Trial Period	true	106975056	.	.	.	.	.	180.00	NONE	LEFT	1.80	1802	6708	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 4908 ms	0	.	.	1	2.26	center	881.00	.	.	.	4908	.	SPAN_NONE	785.20	.	63.10	550.00	.	49.60	0.93	180.00	47.38	.	.	.	false	LEFT	20	[ ]	.	.	.	4906	829.40	63.20	550.00	49.70	6	[]	false	Saccade: 4888 ms	0	.	.	1	center	1	center	59.59	[ ]	.	.	.	4888	888.40	63.10	550.00	49.70	180.00	NONE	LEFT	2.16	610	4358	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 3750 ms	0	.	.	1	2.12	center	771.00	.	.	.	3750	.	SPAN_NONE	762.20	.	63.35	550.00	.	49.80	1.93	0.00	68.18	.	.	.	false	RIGHT	28	[ ]	.	.	.	4386	894.50	63.10	550.00	49.70	5	[]	false	Saccade: 4360 ms	0	.	.	1	center	1	center	90.61	[ ]	.	.	.	4360	772.40	63.30	550.00	49.80	21	Trial: 2	106975056	.	.	.	.	1	1	720	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/single_images/object3.png	.	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/training_audio/kaisol_stable.wav
LVar183	2	false	NONE	.	.	.	.	.	.	.	.	.	1802	6708	.	7	[]	[ ]	.	.	.	.	.	.	.	.	.	.	.	false	Fixation: 4908 ms	0	.	.	1	2.26	center	881.00	.	.	.	.	.	4908	.	SPAN_NONE	785.20	.	63.10	550.00	.	49.60	LVar183.edf	LEFT	true	106992353	.	Full Trial Period	true	106975056	.	.	.	.	.	180.00	NONE	LEFT	2.35	274	7006	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 6734 ms	0	.	.	1	2.40	center	922.00	.	.	.	6734	.	SPAN_NONE	636.60	.	63.25	550.00	.	49.55	1.63	180.00	65.87	.	.	.	false	LEFT	24	[ ]	.	.	.	6732	636.50	63.30	550.00	49.60	7	[]	false	Saccade: 6710 ms	0	.	.	1	center	1	center	96.03	[ ]	.	.	.	6710	739.20	63.00	550.00	49.50	0.00	NONE	RIGHT	1.80	500	4886	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 4388 ms	0	.	.	1	3.46	center	808.00	.	.	.	4388	.	SPAN_NONE	898.50	.	63.10	550.00	.	49.70	0.93	180.00	47.38	.	.	.	false	LEFT	20	[ ]	.	.	.	4906	829.40	63.20	550.00	49.70	6	[]	false	Saccade: 4888 ms	0	.	.	1	center	1	center	59.59	[ ]	.	.	.	4888	888.40	63.10	550.00	49.70	21	Trial: 2	106975056	.	.	.	.	1	1	720	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/single_images/object3.png	.	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/training_audio/kaisol_stable.wav
LVar183	2	false	NONE	.	.	.	.	.	.	.	.	.	274	7006	.	8	[]	[ ]	.	.	.	.	.	.	.	.	.	.	.	false	Fixation: 6734 ms	0	.	.	1	2.40	center	922.00	.	.	.	.	.	6734	.	SPAN_NONE	636.60	.	63.25	550.00	.	49.55	LVar183.edf	LEFT	true	106992353	.	Full Trial Period	true	106975056	.	.	.	.	.	180.00	NONE	LEFT	2.11	510	7540	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 7032 ms	0	.	.	2	3.02	left	918.00	.	.	.	7032	.	SPAN_NONE	502.50	.	63.65	550.00	.	49.60	1.39	180.00	58.81	.	.	.	false	LEFT	24	[ ]	.	.	.	7030	543.40	63.50	550.00	49.60	8	[]	false	Saccade: 7008 ms	0	.	.	1	center	1	center	73.25	[ ]	.	.	.	7008	631.30	63.20	550.00	49.50	0.00	NONE	RIGHT	2.35	1802	6708	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 4908 ms	0	.	.	1	2.26	center	881.00	.	.	.	4908	.	SPAN_NONE	785.20	.	63.10	550.00	.	49.60	1.63	180.00	65.87	.	.	.	false	LEFT	24	[ ]	.	.	.	6732	636.50	63.30	550.00	49.60	7	[]	false	Saccade: 6710 ms	0	.	.	1	center	1	center	96.03	[ ]	.	.	.	6710	739.20	63.00	550.00	49.50	21	Trial: 2	106975056	.	.	.	.	1	1	720	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/single_images/object3.png	.	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/training_audio/kaisol_stable.wav
