RECORDING_SESSION_LABEL	TRIAL_INDEX	CURRENT_FIX_ADJUSTED	CURRENT_FIX_BLINK_AROUND	CURRENT_FIX_BUTTON_0_PRESS	CURRENT_FIX_BUTTON_1_PRESS	CURRENT_FIX_BUTTON_2_PRESS	CURRENT_FIX_BUTTON_3_PRESS	CURRENT_FIX_BUTTON_4_PRESS	CURRENT_FIX_BUTTON_5_PRESS	CURRENT_FIX_BUTTON_6_PRESS	CURRENT_FIX_BUTTON_7_PRESS	CURRENT_FIX_BUTTON_8_PRESS	CURRENT_FIX_DURATION	CURRENT_FIX_END	CURRENT_FIX_END_OTHER	CURRENT_FIX_INDEX	CURRENT_FIX_INPUT_EVENTS	CURRENT_FIX_INTEREST_AREAS	CURRENT_FIX_INTEREST_AREA_DATA	CURRENT_FIX_INTEREST_AREA_DWELL_TIME	CURRENT_FIX_INTEREST_AREA_FIX_COUNT	CURRENT_FIX_INTEREST_AREA_GROUP	CURRENT_FIX_INTEREST_AREA_ID	CURRENT_FIX_INTEREST_AREA_INDEX	CURRENT_FIX_INTEREST_AREA_LABEL	CURRENT_FIX_INTEREST_AREA_PIXEL_AREA	CURRENT_FIX_INTEREST_AREA_RUN_ID	CURRENT_FIX_INTEREST_AREA_X_OFFSET	CURRENT_FIX_INTEREST_AREA_Y_OFFSET	CURRENT_FIX_IS_RT_END	CURRENT_FIX_LABEL	CURRENT_FIX_MSG_COUNT	CURRENT_FIX_MSG_TEXT_1	CURRENT_FIX_MSG_TIME_1	CURRENT_FIX_NEAREST_INTEREST_AREA	CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE	CURRENT_FIX_NEAREST_INTEREST_AREA_LABEL	CURRENT_FIX_PUPIL	CURRENT_FIX_REFIX_INTEREST_AREA	CURRENT_FIX_REFIX_PREV_INTEREST_AREA	CURRENT_FIX_RUN_DWELL_TIME	CURRENT_FIX_RUN_INDEX	CURRENT_FIX_RUN_SIZE	CURRENT_FIX_START	CURRENT_FIX_START_OTHER	CURRENT_FIX_TRIAL_SPAN	CURRENT_FIX_X	CURRENT_FIX_X_OTHER	CURRENT_FIX_X_RESOLUTION	CURRENT_FIX_Y	CURRENT_FIX_Y_OTHER	CURRENT_FIX_Y_RESOLUTION	DATA_FILE	EYE_USED	IP_END_EVENT_MATCHED	IP_END_TIME	IP_INDEX	IP_LABEL	IP_START_EVENT_MATCHED	IP_START_TIME	LAST_BUTTON_PRESSED	LAST_BUTTON_PRESSED_TIME	LAST_BUTTON_RELEASED	LAST_BUTTON_RELEASED_TIME	LAST_BUTTON_TIME	NEXT_FIX_ANGLE	NEXT_FIX_BLINK_AROUND	NEXT_FIX_DIRECTION	NEXT_FIX_DISTANCE	NEXT_FIX_DURATION	NEXT_FIX_END	NEXT_FIX_END_OTHER	NEXT_FIX_INPUT_EVENTS	NEXT_FIX_INTEREST_AREAS	NEXT_FIX_INTEREST_AREA_DATA	NEXT_FIX_INTEREST_AREA_DWELL_TIME	NEXT_FIX_INTEREST_AREA_FIX_COUNT	NEXT_FIX_INTEREST_AREA_GROUP	NEXT_FIX_INTEREST_AREA_ID	NEXT_FIX_INTEREST_AREA_INDEX	NEXT_FIX_INTEREST_AREA_LABEL	NEXT_FIX_INTEREST_AREA_PIXEL_AREA	NEXT_FIX_INTEREST_AREA_RUN_ID	NEXT_FIX_IS_RT_END	NEXT_FIX_LABEL	NEXT_FIX_MSG_COUNT	NEXT_FIX_MSG_TEXT_1	NEXT_FIX_MSG_TIME_1	NEXT_FIX_NEAREST_INTEREST_AREA	NEXT_FIX_NEAREST_INTEREST_AREA_DISTANCE	NEXT_FIX_NEAREST_INTEREST_AREA_LABEL	NEXT_FIX_PUPIL	NEXT_FIX_RUN_DWELL_TIME	NEXT_FIX_RUN_INDEX	NEXT_FIX_RUN_SIZE	NEXT_FIX_START	NEXT_FIX_START_OTHER	NEXT_FIX_TRIAL_SPAN	NEXT_FIX_X	NEXT_FIX_X_OTHER	NEXT_FIX_X_RESOLUTION	NEXT_FIX_Y	NEXT_FIX_Y_OTHER	NEXT_FIX_Y_RESOLUTION	NEXT_SAC_AMPLITUDE	NEXT_SAC_ANGLE	NEXT_SAC_AVG_VELOCITY	NEXT_SAC_BLINK_DURATION	NEXT_SAC_BLINK_END	NEXT_SAC_BLINK_START	NEXT_SAC_CONTAINS_BLINK	NEXT_SAC_DIRECTION	NEXT_SAC_DURATION	NEXT_SAC_END_INTEREST_AREAS	NEXT_SAC_END_INTEREST_AREA_ID	NEXT_SAC_END_INTEREST_AREA_INDEX	NEXT_SAC_END_INTEREST_AREA_LABEL	NEXT_SAC_END_TIME	NEXT_SAC_END_X	NEXT_SAC_END_X_RESOLUTION	NEXT_SAC_END_Y	NEXT_SAC_END_Y_RESOLUTION	NEXT_SAC_INDEX	NEXT_SAC_INPUT_EVENTS	NEXT_SAC_IS_RT_END	NEXT_SAC_LABEL	NEXT_SAC_MSG_COUNT	NEXT_SAC_MSG_TEXT_1	NEXT_SAC_MSG_TIME_1	NEXT_SAC_NEAREST_END_INTEREST_AREA	NEXT_SAC_NEAREST_END_INTEREST_AREA_LABEL	NEXT_SAC_NEAREST_START_INTEREST_AREA	NEXT_SAC_NEAREST_START_INTEREST_AREA_LABEL	NEXT_SAC_PEAK_VELOCITY	NEXT_SAC_START_INTEREST_AREAS	NEXT_SAC_START_INTEREST_AREA_ID	NEXT_SAC_START_INTEREST_AREA_INDEX	NEXT_SAC_START_INTEREST_AREA_LABEL	NEXT_SAC_START_TIME	NEXT_SAC_START_X	NEXT_SAC_START_X_RESOLUTION	NEXT_SAC_START_Y	NEXT_SAC_START_Y_RESOLUTION	PREVIOUS_FIX_ANGLE	PREVIOUS_FIX_BLINK_AROUND	PREVIOUS_FIX_DIRECTION	PREVIOUS_FIX_DISTANCE	PREVIOUS_FIX_DURATION	PREVIOUS_FIX_END	PREVIOUS_FIX_END_OTHER	PREVIOUS_FIX_INPUT_EVENTS	PREVIOUS_FIX_INTEREST_AREAS	PREVIOUS_FIX_INTEREST_AREA_DATA	PREVIOUS_FIX_INTEREST_AREA_DWELL_TIME	PREVIOUS_FIX_INTEREST_AREA_FIX_COUNT	PREVIOUS_FIX_INTEREST_AREA_GROUP	PREVIOUS_FIX_INTEREST_AREA_ID	PREVIOUS_FIX_INTEREST_AREA_INDEX	PREVIOUS_FIX_INTEREST_AREA_LABEL	PREVIOUS_FIX_INTEREST_AREA_PIXEL_AREA	PREVIOUS_FIX_INTEREST_AREA_RUN_ID	PREVIOUS_FIX_IS_RT_END	PREVIOUS_FIX_LABEL	PREVIOUS_FIX_MSG_COUNT	PREVIOUS_FIX_MSG_TEXT_1	PREVIOUS_FIX_MSG_TIME_1	PREVIOUS_FIX_NEAREST_INTEREST_AREA	PREVIOUS_FIX_NEAREST_INTEREST_AREA_DISTANCE	PREVIOUS_FIX_NEAREST_INTEREST_AREA_LABEL	PREVIOUS_FIX_PUPIL	PREVIOUS_FIX_RUN_DWELL_TIME	PREVIOUS_FIX_RUN_INDEX	PREVIOUS_FIX_RUN_SIZE	PREVIOUS_FIX_START	PREVIOUS_FIX_START_OTHER	PREVIOUS_FIX_TRIAL_SPAN	PREVIOUS_FIX_X	PREVIOUS_FIX_X_OTHER	PREVIOUS_FIX_X_RESOLUTION	PREVIOUS_FIX_Y	PREVIOUS_FIX_Y_OTHER	PREVIOUS_FIX_Y_RESOLUTION	PREVIOUS_SAC_AMPLITUDE	PREVIOUS_SAC_ANGLE	PREVIOUS_SAC_AVG_VELOCITY	PREVIOUS_SAC_BLINK_DURATION	PREVIOUS_SAC_BLINK_END	PREVIOUS_SAC_BLINK_START	PREVIOUS_SAC_CONTAINS_BLINK	PREVIOUS_SAC_DIRECTION	PREVIOUS_SAC_DURATION	PREVIOUS_SAC_END_INTEREST_AREAS	PREVIOUS_SAC_END_INTEREST_AREA_ID	PREVIOUS_SAC_END_INTEREST_AREA_INDEX	PREVIOUS_SAC_END_INTEREST_AREA_LABEL	PREVIOUS_SAC_END_TIME	PREVIOUS_SAC_END_X	PREVIOUS_SAC_END_X_RESOLUTION	PREVIOUS_SAC_END_Y	PREVIOUS_SAC_END_Y_RESOLUTION	PREVIOUS_SAC_INDEX	PREVIOUS_SAC_INPUT_EVENTS	PREVIOUS_SAC_IS_RT_END	PREVIOUS_SAC_LABEL	PREVIOUS_SAC_MSG_COUNT	PREVIOUS_SAC_MSG_TEXT_1	PREVIOUS_SAC_MSG_TIME_1	PREVIOUS_SAC_NEAREST_END_INTEREST_AREA	PREVIOUS_SAC_NEAREST_END_INTEREST_AREA_LABEL	PREVIOUS_SAC_NEAREST_START_INTEREST_AREA	PREVIOUS_SAC_NEAREST_START_INTEREST_AREA_LABEL	PREVIOUS_SAC_PEAK_VELOCITY	PREVIOUS_SAC_START_INTEREST_AREAS	PREVIOUS_SAC_START_INTEREST_AREA_ID	PREVIOUS_SAC_START_INTEREST_AREA_INDEX	PREVIOUS_SAC_START_INTEREST_AREA_LABEL	PREVIOUS_SAC_START_TIME	PREVIOUS_SAC_START_X	PREVIOUS_SAC_START_X_RESOLUTION	PREVIOUS_SAC_START_Y	PREVIOUS_SAC_START_Y_RESOLUTION	TRIAL_FIXATION_TOTAL	TRIAL_LABEL	TRIAL_START_TIME	VIDEO_FRAME_INDEX_END	VIDEO_FRAME_INDEX_START	VIDEO_NAME_END	VIDEO_NAME_START	__index__1	__index__1	center	imgfile	videofile	wavfilename
LVar177	1	false	NONE	.	.	.	.	.	.	.	.	.	70	78	.	1	[]	[ ]	.	.	.	.	.	.	.	.	.	.	.	false	Fixation: 10 ms	0	.	.	.	.	.	1540.00	.	.	.	.	.	10	.	SPAN_NONE	1036.40	.	64.75	550.00	.	50.55	LVar177.edf	LEFT	true	18723	.	Full Trial Period	true	18642	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	Trial: 1	18642	.	.	.	.	.	.	.	.	.	ITI
LVar177	2	false	NONE	.	.	.	.	.	.	.	.	.	116	124	.	1	[]	[ ]	.	.	.	.	.	.	.	.	.	.	.	false	Fixation: 10 ms	0	.	.	3	2.13	right	1560.00	.	.	.	.	.	10	.	SPAN_NONE	1031.50	.	64.80	550.00	.	50.60	LVar177.edf	LEFT	true	36179	.	Full Trial Period	true	18802	.	.	.	.	.	180.00	NONE	LEFT	6.45	356	564	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 210 ms	0	.	.	1	2.59	center	1220.00	.	.	.	210	.	SPAN_NONE	612.80	.	65.10	550.00	.	50.70	6.05	180.00	161.94	.	.	.	false	LEFT	84	[ ]	.	.	.	208	637.30	65.10	550.00	50.70	1	[]	false	Saccade: 126 ms	0	.	.	1	center	3	right	408.00	[ ]	.	.	.	126	1030.50	64.80	550.00	50.60	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	13	Trial: 2	18802	.	.	.	.	1	1	720	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/single_images/object1.png	.	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/training_audio/tanzer_unnaturalv.wav
LVar177	2	false	NONE	.	.	.	.	.	.	.	.	.	356	564	.	2	[]	[ ]	.	.	.	.	.	.	.	.	.	.	.	false	Fixation: 210 ms	0	.	.	1	2.59	center	1220.00	.	.	.	.	.	210	.	SPAN_NONE	612.80	.	65.10	550.00	.	50.70	LVar177.edf	LEFT	true	36179	.	Full Trial Period	true	18802	.	.	.	.	.	0.00	NONE	RIGHT	2.01	6618	7204	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 588 ms	1	Audio started	1599	1	2.02	center	599.00	.	.	.	588	.	SPAN_NONE	743.60	.	64.80	550.00	.	50.60	1.30	0.00	58.60	.	.	.	false	RIGHT	22	[ ]	.	.	.	586	721.60	64.80	550.00	50.60	2	[]	false	Saccade: 566 ms	0	.	.	1	center	1	center	76.65	[ ]	.	.	.	566	637.30	65.00	550.00	50.70	0.00	NONE	RIGHT	6.45	116	124	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 10 ms	0	.	.	3	2.13	right	1560.00	.	.	.	10	.	SPAN_NONE	1031.50	.	64.80	550.00	.	50.60	6.05	180.00	161.94	.	.	.	false	LEFT	84	[ ]	.	.	.	208	637.30	65.10	550.00	50.70	1	[]	false	Saccade: 126 ms	0	.	.	1	center	3	right	408.00	[ ]	.	.	.	126	1030.50	64.80	550.00	50.60	13	Trial: 2	18802	.	.	.	.	1	1	720	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/single_images/object1.png	.	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/training_audio/tanzer_unnaturalv.wav
LVar177	2	false	NONE	.	.	.	.	.	.	.	.	.	6618	7204	.	3	[]	[ ]	.	.	.	.	.	.	.	.	.	.	.	false	Fixation: 588 ms	1	Audio started	1599	1	2.02	center	599.00	.	.	.	.	.	588	.	SPAN_NONE	743.60	.	64.80	550.00	.	50.60	LVar177.edf	LEFT	true	36179	.	Full Trial Period	true	18802	.	.	.	.	.	180.00	AFTER	.	0.31	1914	9168	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 7256 ms	0	.	.	1	1.99	center	623.00	.	.	.	7256	.	SPAN_NONE	723.80	.	64.90	550.00	.	50.60	0.44	180.00	164.70	.	.	.	false	.	50	[ ]	.	.	.	7254	714.40	64.90	550.00	50.60	3	[]	false	Saccade: 7206 ms	0	.	.	1	center	1	center	434.28	[ ]	.	.	.	7206	742.90	64.80	550.00	50.60	180.00	NONE	LEFT	2.01	356	564	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 210 ms	0	.	.	1	2.59	center	1220.00	.	.	.	210	.	SPAN_NONE	612.80	.	65.10	550.00	.	50.70	1.30	0.00	58.60	.	.	.	false	RIGHT	22	[ ]	.	.	.	586	721.60	64.80	550.00	50.60	2	[]	false	Saccade: 566 ms	0	.	.	1	center	1	center	76.65	[ ]	.	.	.	566	637.30	65.00	550.00	50.70	13	Trial: 2	18802	.	.	.	.	1	1	720	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/single_images/object1.png	.	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/training_audio/tanzer_unnaturalv.wav
LVar177	2	false	AFTER	.	.	.	.	.	.	.	.	.	1914	9168	.	4	[]	[ ]	.	.	.	.	.	.	.	.	.	.	.	false	Fixation: 7256 ms	0	.	.	1	1.99	center	623.00	.	.	.	.	.	7256	.	SPAN_NONE	723.80	.	64.90	550.00	.	50.60	LVar177.edf	LEFT	true	36179	.	Full Trial Period	true	18802	.	.	.	.	.	0.00	BEFORE	RIGHT	1.83	224	10232	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 10010 ms	0	.	.	1	2.67	center	754.00	.	.	.	10010	.	SPAN_NONE	835.50	.	56.95	550.00	.	44.45	1.59	0.00	198.48	754	9986	9234	true	RIGHT	840	[ ]	.	.	.	10008	831.80	56.50	550.00	44.10	4	[]	false	Saccade: 9170 ms	0	.	.	1	center	1	center	453.65	[ ]	.	.	.	9170	735.40	64.90	550.00	50.60	0.00	NONE	.	0.31	6618	7204	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 588 ms	1	Audio started	1599	1	2.02	center	599.00	.	.	.	588	.	SPAN_NONE	743.60	.	64.80	550.00	.	50.60	0.44	180.00	164.70	.	.	.	false	.	50	[ ]	.	.	.	7254	714.40	64.90	550.00	50.60	3	[]	false	Saccade: 7206 ms	0	.	.	1	center	1	center	434.28	[ ]	.	.	.	7206	742.90	64.80	550.00	50.60	13	Trial: 2	18802	.	.	.	.	1	1	720	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/single_images/object1.png	.	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/training_audio/tanzer_unnaturalv.wav
LVar177	2	false	BEFORE	.	.	.	.	.	.	.	.	.	224	10232	.	5	[]	[ ]	.	.	.	.	.	.	.	.	.	.	.	false	Fixation: 10010 ms	0	.	.	1	2.67	center	754.00	.	.	.	.	.	10010	.	SPAN_NONE	835.50	.	56.95	550.00	.	44.45	LVar177.edf	LEFT	true	36179	.	Full Trial Period	true	18802	.	.	.	.	.	180.00	NONE	LEFT	1.76	1360	11624	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 10266 ms	0	.	.	1	2.00	center	610.00	.	.	.	10266	.	SPAN_NONE	733.00	.	59.25	550.00	.	46.10	2.11	180.00	75.37	.	.	.	false	LEFT	32	[ ]	.	.	.	10264	712.80	57.90	550.00	45.10	5	[]	false	Saccade: 10234 ms	0	.	.	1	center	1	center	146.95	[ ]	.	.	.	10234	834.40	57.50	550.00	44.80	180.00	AFTER	LEFT	1.83	1914	9168	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 7256 ms	0	.	.	1	1.99	center	623.00	.	.	.	7256	.	SPAN_NONE	723.80	.	64.90	550.00	.	50.60	1.59	0.00	198.48	754	9986	9234	true	RIGHT	840	[ ]	.	.	.	10008	831.80	56.50	550.00	44.10	4	[]	false	Saccade: 9170 ms	0	.	.	1	center	1	center	453.65	[ ]	.	.	.	9170	735.40	64.90	550.00	50.60	13	Trial: 2	18802	.	.	.	.	1	1	720	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/single_images/object1.png	.	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/training_audio/tanzer_unnaturalv.wav
LVar177	2	false	NONE	.	.	.	.	.	.	.	.	.	1360	11624	.	6	[]	[ ]	.	.	.	.	.	.	.	.	.	.	.	false	Fixation: 10266 ms	0	.	.	1	2.00	center	610.00	.	.	.	.	.	10266	.	SPAN_NONE	733.00	.	59.25	550.00	.	46.10	LVar177.edf	LEFT	true	36179	.	Full Trial Period	true	18802	.	.	.	.	.	180.00	NONE	.	0.33	1304	12944	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 11642 ms	0	.	.	1	1.99	center	672.00	.	.	.	11642	.	SPAN_NONE	713.10	.	61.70	550.00	.	47.95	0.60	180.00	36.36	.	.	.	false	LEFT	16	[ ]	.	.	.	11640	697.00	60.70	550.00	47.10	6	[]	false	Saccade: 11626 ms	0	.	.	1	center	1	center	46.83	[ ]	.	.	.	11626	733.40	60.60	550.00	47.10	0.00	BEFORE	RIGHT	1.76	224	10232	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 10010 ms	0	.	.	1	2.67	center	754.00	.	.	.	10010	.	SPAN_NONE	835.50	.	56.95	550.00	.	44.45	2.11	180.00	75.37	.	.	.	false	LEFT	32	[ ]	.	.	.	10264	712.80	57.90	550.00	45.10	5	[]	false	Saccade: 10234 ms	0	.	.	1	center	1	center	146.95	[ ]	.	.	.	10234	834.40	57.50	550.00	44.80	13	Trial: 2	18802	.	.	.	.	1	1	720	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/single_images/object1.png	.	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/training_audio/tanzer_unnaturalv.wav
LVar177	2	false	NONE	.	.	.	.	.	.	.	.	.	1304	12944	.	7	[]	[ ]	.	.	.	.	.	.	.	.	.	.	.	false	Fixation: 11642 ms	0	.	.	1	1.99	center	672.00	.	.	.	.	.	11642	.	SPAN_NONE	713.10	.	61.70	550.00	.	47.95	LVar177.edf	LEFT	true	36179	.	Full Trial Period	true	18802	.	.	.	.	.	0.00	NONE	RIGHT	0.93	710	13670	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 12962 ms	0	.	.	1	2.14	center	716.00	.	.	.	12962	.	SPAN_NONE	771.80	.	63.95	550.00	.	49.85	0.62	180.00	36.51	.	.	.	false	LEFT	16	[ ]	.	.	.	12960	723.00	62.80	550.00	48.90	7	[]	false	Saccade: 12946 ms	0	.	.	1	center	1	center	48.58	[ ]	.	.	.	12946	761.80	62.70	550.00	48.80	0.00	NONE	.	0.33	1360	11624	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 10266 ms	0	.	.	1	2.00	center	610.00	.	.	.	10266	.	SPAN_NONE	733.00	.	59.25	550.00	.	46.10	0.60	180.00	36.36	.	.	.	false	LEFT	16	[ ]	.	.	.	11640	697.00	60.70	550.00	47.10	6	[]	false	Saccade: 11626 ms	0	.	.	1	center	1	center	46.83	[ ]	.	.	.	11626	733.40	60.60	550.00	47.10	13	Trial: 2	18802	.	.	.	.	1	1	720	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/single_images/object1.png	.	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/training_audio/tanzer_unnaturalv.wav
LVar177	2	false	NONE	.	.	.	.	.	.	.	.	.	710	13670	.	8	[]	[ ]	.	.	.	.	.	.	.	.	.	.	.	false	Fixation: 12962 ms	0	.	.	1	2.14	center	716.00	.	.	.	.	.	12962	.	SPAN_NONE	771.80	.	63.95	550.00	.	49.85	LVar177.edf	LEFT	true	36179	.	Full Trial Period	true	18802	.	.	.	.	.	180.00	NONE	LEFT	0.80	1984	15676	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 13694 ms	0	.	.	1	1.99	center	707.00	.	.	.	13694	.	SPAN_NONE	719.90	.	65.60	550.00	.	51.15	1.22	180.00	53.56	.	.	.	false	LEFT	22	[ ]	.	.	.	13692	709.00	65.40	550.00	51.00	8	[]	false	Saccade: 13672 ms	0	.	.	1	center	1	center	79.52	[ ]	.	.	.	13672	788.70	65.20	550.00	50.80	180.00	NONE	LEFT	0.93	1304	12944	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 11642 ms	0	.	.	1	1.99	center	672.00	.	.	.	11642	.	SPAN_NONE	713.10	.	61.70	550.00	.	47.95	0.62	180.00	36.51	.	.	.	false	LEFT	16	[ ]	.	.	.	12960	723.00	62.80	550.00	48.90	7	[]	false	Saccade: 12946 ms	0	.	.	1	center	1	center	48.58	[ ]	.	.	.	12946	761.80	62.70	550.00	48.80	13	Trial: 2	18802	.	.	.	.	1	1	720	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/single_images/object1.png	.	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/training_audio/tanzer_unnaturalv.wav
LVar177	2	false	NONE	.	.	.	.	.	.	.	.	.	1984	15676	.	9	[]	[ ]	.	.	.	.	.	.	.	.	.	.	.	false	Fixation: 13694 ms	0	.	.	1	1.99	center	707.00	.	.	.	.	.	13694	.	SPAN_NONE	719.90	.	65.60	550.00	.	51.15	LVar177.edf	LEFT	true	36179	.	Full Trial Period	true	18802	.	.	.	.	.	0.00	NONE	RIGHT	1.03	526	16218	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 15694 ms	1	Audio ended	15877	1	2.25	center	665.00	.	.	.	15694	.	SPAN_NONE	787.40	.	65.55	550.00	.	51.15	0.58	0.00	34.50	.	.	.	false	RIGHT	16	[ ]	.	.	.	15692	787.50	65.70	550.00	51.30	9	[]	false	Saccade: 15678 ms	0	.	.	1	center	1	center	44.39	[ ]	.	.	.	15678	749.60	65.80	550.00	51.30	0.00	NONE	RIGHT	0.80	710	13670	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 12962 ms	0	.	.	1	2.14	center	716.00	.	.	.	12962	.	SPAN_NONE	771.80	.	63.95	550.00	.	49.85	1.22	180.00	53.56	.	.	.	false	LEFT	22	[ ]	.	.	.	13692	709.00	65.40	550.00	51.00	8	[]	false	Saccade: 13672 ms	0	.	.	1	center	1	center	79.52	[ ]	.	.	.	13672	788.70	65.20	550.00	50.80	13	Trial: 2	18802	.	.	.	.	1	1	720	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/single_images/object1.png	.	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/training_audio/tanzer_unnaturalv.wav
