RECORDING_SESSION_LABEL	TRIAL_INDEX	CURRENT_FIX_ADJUSTED	CURRENT_FIX_BLINK_AROUND	CURRENT_FIX_BUTTON_0_PRESS	CURRENT_FIX_BUTTON_1_PRESS	CURRENT_FIX_BUTTON_2_PRESS	CURRENT_FIX_BUTTON_3_PRESS	CURRENT_FIX_BUTTON_4_PRESS	CURRENT_FIX_BUTTON_5_PRESS	CURRENT_FIX_BUTTON_6_PRESS	CURRENT_FIX_BUTTON_7_PRESS	CURRENT_FIX_BUTTON_8_PRESS	CURRENT_FIX_DURATION	CURRENT_FIX_END	CURRENT_FIX_END_OTHER	CURRENT_FIX_INDEX	CURRENT_FIX_INPUT_EVENTS	CURRENT_FIX_INTEREST_AREAS	CURRENT_FIX_INTEREST_AREA_DATA	CURRENT_FIX_INTEREST_AREA_DWELL_TIME	CURRENT_FIX_INTEREST_AREA_FIX_COUNT	CURRENT_FIX_INTEREST_AREA_GROUP	CURRENT_FIX_INTEREST_AREA_ID	CURRENT_FIX_INTEREST_AREA_INDEX	CURRENT_FIX_INTEREST_AREA_LABEL	CURRENT_FIX_INTEREST_AREA_PIXEL_AREA	CURRENT_FIX_INTEREST_AREA_RUN_ID	CURRENT_FIX_INTEREST_AREA_X_OFFSET	CURRENT_FIX_INTEREST_AREA_Y_OFFSET	CURRENT_FIX_IS_RT_END	CURRENT_FIX_LABEL	CURRENT_FIX_MSG_COUNT	CURRENT_FIX_MSG_TEXT_1	CURRENT_FIX_MSG_TIME_1	CURRENT_FIX_NEAREST_INTEREST_AREA	CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE	CURRENT_FIX_NEAREST_INTEREST_AREA_LABEL	CURRENT_FIX_PUPIL	CURRENT_FIX_REFIX_INTEREST_AREA	CURRENT_FIX_REFIX_PREV_INTEREST_AREA	CURRENT_FIX_RUN_DWELL_TIME	CURRENT_FIX_RUN_INDEX	CURRENT_FIX_RUN_SIZE	CURRENT_FIX_START	CURRENT_FIX_START_OTHER	CURRENT_FIX_TRIAL_SPAN	CURRENT_FIX_X	CURRENT_FIX_X_OTHER	CURRENT_FIX_X_RESOLUTION	CURRENT_FIX_Y	CURRENT_FIX_Y_OTHER	CURRENT_FIX_Y_RESOLUTION	DATA_FILE	EYE_USED	IP_END_EVENT_MATCHED	IP_END_TIME	IP_INDEX	IP_LABEL	IP_START_EVENT_MATCHED	IP_START_TIME	LAST_BUTTON_PRESSED	LAST_BUTTON_PRESSED_TIME	LAST_BUTTON_RELEASED	LAST_BUTTON_RELEASED_TIME	LAST_BUTTON_TIME	NEXT_FIX_ANGLE	NEXT_FIX_BLINK_AROUND	NEXT_FIX_DIRECTION	NEXT_FIX_DISTANCE	NEXT_FIX_DURATION	NEXT_FIX_END	NEXT_FIX_END_OTHER	NEXT_FIX_INPUT_EVENTS	NEXT_FIX_INTEREST_AREAS	NEXT_FIX_INTEREST_AREA_DATA	NEXT_FIX_INTEREST_AREA_DWELL_TIME	NEXT_FIX_INTEREST_AREA_FIX_COUNT	NEXT_FIX_INTEREST_AREA_GROUP	NEXT_FIX_INTEREST_AREA_ID	NEXT_FIX_INTEREST_AREA_INDEX	NEXT_FIX_INTEREST_AREA_LABEL	NEXT_FIX_INTEREST_AREA_PIXEL_AREA	NEXT_FIX_INTEREST_AREA_RUN_ID	NEXT_FIX_IS_RT_END	NEXT_FIX_LABEL	NEXT_FIX_MSG_COUNT	NEXT_FIX_MSG_TEXT_1	NEXT_FIX_MSG_TIME_1	NEXT_FIX_NEAREST_INTEREST_AREA	NEXT_FIX_NEAREST_INTEREST_AREA_DISTANCE	NEXT_FIX_NEAREST_INTEREST_AREA_LABEL	NEXT_FIX_PUPIL	NEXT_FIX_RUN_DWELL_TIME	NEXT_FIX_RUN_INDEX	NEXT_FIX_RUN_SIZE	NEXT_FIX_START	NEXT_FIX_START_OTHER	NEXT_FIX_TRIAL_SPAN	NEXT_FIX_X	NEXT_FIX_X_OTHER	NEXT_FIX_X_RESOLUTION	NEXT_FIX_Y	NEXT_FIX_Y_OTHER	NEXT_FIX_Y_RESOLUTION	NEXT_SAC_AMPLITUDE	NEXT_SAC_ANGLE	NEXT_SAC_AVG_VELOCITY	NEXT_SAC_BLINK_DURATION	NEXT_SAC_BLINK_END	NEXT_SAC_BLINK_START	NEXT_SAC_CONTAINS_BLINK	NEXT_SAC_DIRECTION	NEXT_SAC_DURATION	NEXT_SAC_END_INTEREST_AREAS	NEXT_SAC_END_INTEREST_AREA_ID	NEXT_SAC_END_INTEREST_AREA_INDEX	NEXT_SAC_END_INTEREST_AREA_LABEL	NEXT_SAC_END_TIME	NEXT_SAC_END_X	NEXT_SAC_END_X_RESOLUTION	NEXT_SAC_END_Y	NEXT_SAC_END_Y_RESOLUTION	NEXT_SAC_INDEX	NEXT_SAC_INPUT_EVENTS	NEXT_SAC_IS_RT_END	NEXT_SAC_LABEL	NEXT_SAC_MSG_COUNT	NEXT_SAC_MSG_TEXT_1	NEXT_SAC_MSG_TIME_1	NEXT_SAC_NEAREST_END_INTEREST_AREA	NEXT_SAC_NEAREST_END_INTEREST_AREA_LABEL	NEXT_SAC_NEAREST_START_INTEREST_AREA	NEXT_SAC_NEAREST_START_INTEREST_AREA_LABEL	NEXT_SAC_PEAK_VELOCITY	NEXT_SAC_START_INTEREST_AREAS	NEXT_SAC_START_INTEREST_AREA_ID	NEXT_SAC_START_INTEREST_AREA_INDEX	NEXT_SAC_START_INTEREST_AREA_LABEL	NEXT_SAC_START_TIME	NEXT_SAC_START_X	NEXT_SAC_START_X_RESOLUTION	NEXT_SAC_START_Y	NEXT_SAC_START_Y_RESOLUTION	PREVIOUS_FIX_ANGLE	PREVIOUS_FIX_BLINK_AROUND	PREVIOUS_FIX_DIRECTION	PREVIOUS_FIX_DISTANCE	PREVIOUS_FIX_DURATION	PREVIOUS_FIX_END	PREVIOUS_FIX_END_OTHER	PREVIOUS_FIX_INPUT_EVENTS	PREVIOUS_FIX_INTEREST_AREAS	PREVIOUS_FIX_INTEREST_AREA_DATA	PREVIOUS_FIX_INTEREST_AREA_DWELL_TIME	PREVIOUS_FIX_INTEREST_AREA_FIX_COUNT	PREVIOUS_FIX_INTEREST_AREA_GROUP	PREVIOUS_FIX_INTEREST_AREA_ID	PREVIOUS_FIX_INTEREST_AREA_INDEX	PREVIOUS_FIX_INTEREST_AREA_LABEL	PREVIOUS_FIX_INTEREST_AREA_PIXEL_AREA	PREVIOUS_FIX_INTEREST_AREA_RUN_ID	PREVIOUS_FIX_IS_RT_END	PREVIOUS_FIX_LABEL	PREVIOUS_FIX_MSG_COUNT	PREVIOUS_FIX_MSG_TEXT_1	PREVIOUS_FIX_MSG_TIME_1	PREVIOUS_FIX_NEAREST_INTEREST_AREA	PREVIOUS_FIX_NEAREST_INTEREST_AREA_DISTANCE	PREVIOUS_FIX_NEAREST_INTEREST_AREA_LABEL	PREVIOUS_FIX_PUPIL	PREVIOUS_FIX_RUN_DWELL_TIME	PREVIOUS_FIX_RUN_INDEX	PREVIOUS_FIX_RUN_SIZE	PREVIOUS_FIX_START	PREVIOUS_FIX_START_OTHER	PREVIOUS_FIX_TRIAL_SPAN	PREVIOUS_FIX_X	PREVIOUS_FIX_X_OTHER	PREVIOUS_FIX_X_RESOLUTION	PREVIOUS_FIX_Y	PREVIOUS_FIX_Y_OTHER	PREVIOUS_FIX_Y_RESOLUTION	PREVIOUS_SAC_AMPLITUDE	PREVIOUS_SAC_ANGLE	PREVIOUS_SAC_AVG_VELOCITY	PREVIOUS_SAC_BLINK_DURATION	PREVIOUS_SAC_BLINK_END	PREVIOUS_SAC_BLINK_START	PREVIOUS_SAC_CONTAINS_BLINK	PREVIOUS_SAC_DIRECTION	PREVIOUS_SAC_DURATION	PREVIOUS_SAC_END_INTEREST_AREAS	PREVIOUS_SAC_END_INTEREST_AREA_ID	PREVIOUS_SAC_END_INTEREST_AREA_INDEX	PREVIOUS_SAC_END_INTEREST_AREA_LABEL	PREVIOUS_SAC_END_TIME	PREVIOUS_SAC_END_X	PREVIOUS_SAC_END_X_RESOLUTION	PREVIOUS_SAC_END_Y	PREVIOUS_SAC_END_Y_RESOLUTION	PREVIOUS_SAC_INDEX	PREVIOUS_SAC_INPUT_EVENTS	PREVIOUS_SAC_IS_RT_END	PREVIOUS_SAC_LABEL	PREVIOUS_SAC_MSG_COUNT	PREVIOUS_SAC_MSG_TEXT_1	PREVIOUS_SAC_MSG_TIME_1	PREVIOUS_SAC_NEAREST_END_INTEREST_AREA	PREVIOUS_SAC_NEAREST_END_INTEREST_AREA_LABEL	PREVIOUS_SAC_NEAREST_START_INTEREST_AREA	PREVIOUS_SAC_NEAREST_START_INTEREST_AREA_LABEL	PREVIOUS_SAC_PEAK_VELOCITY	PREVIOUS_SAC_START_INTEREST_AREAS	PREVIOUS_SAC_START_INTEREST_AREA_ID	PREVIOUS_SAC_START_INTEREST_AREA_INDEX	PREVIOUS_SAC_START_INTEREST_AREA_LABEL	PREVIOUS_SAC_START_TIME	PREVIOUS_SAC_START_X	PREVIOUS_SAC_START_X_RESOLUTION	PREVIOUS_SAC_START_Y	PREVIOUS_SAC_START_Y_RESOLUTION	TRIAL_FIXATION_TOTAL	TRIAL_LABEL	TRIAL_START_TIME	VIDEO_FRAME_INDEX_END	VIDEO_FRAME_INDEX_START	VIDEO_NAME_END	VIDEO_NAME_START	__index__1	__index__1	center	imgfile	videofile	wavfilename
LVar107	2	false	BEFORE	.	.	.	.	.	.	.	.	.	170	346	.	1	[]	[ ]	.	.	.	.	.	.	.	.	.	.	.	false	Fixation: 178 ms	0	.	.	3	5.94	right	603.00	.	.	.	.	.	178	.	SPAN_NONE	1424.30	.	53.50	550.00	.	40.50	LVar107.edf	LEFT	true	84256977	.	Full Trial Period	true	84236362	.	.	.	.	.	180.00	AFTER	LEFT	14.35	952	1366	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 416 ms	0	.	.	1	2.30	center	602.00	.	.	.	416	.	SPAN_NONE	682.90	.	49.80	550.00	.	38.95	14.46	180.00	215.77	.	.	.	false	LEFT	68	[ ]	.	.	.	414	678.50	49.50	550.00	38.70	2	[]	false	Saccade: 348 ms	0	.	.	1	center	3	right	352.49	[ ]	.	.	.	348	1421.50	53.30	550.00	40.30	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	106.89	76	140	66	true	DOWN	176	[ ]	.	.	.	176	1430.20	53.70	550.00	40.70	1	[]	false	Saccade: 2 ms	0	.	.	3	right	.	.	357.82	[ ]	.	.	.	2	.	53.30	.	41.60	8	Trial: 2	84236362	.	.	.	.	1	1	720	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/single_images/object3.png	.	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/training_audio/kaisol_naturalv.wav
LVar107	2	false	AFTER	.	.	.	.	.	.	.	.	.	952	1366	.	2	[]	[ ]	.	.	.	.	.	.	.	.	.	.	.	false	Fixation: 416 ms	0	.	.	1	2.30	center	602.00	.	.	.	.	.	416	.	SPAN_NONE	682.90	.	49.80	550.00	.	38.95	LVar107.edf	LEFT	true	84256977	.	Full Trial Period	true	84236362	.	.	.	.	.	0.00	BEFORE	RIGHT	0.75	974	5814	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 4842 ms	1	Audio started	4850	1	2.22	center	686.00	.	.	.	4842	.	SPAN_NONE	721.00	.	51.30	550.00	.	40.10	0.67	0.00	397.59	3370	4782	1414	true	RIGHT	3474	[ ]	.	.	.	4840	731.90	51.40	550.00	40.20	3	[]	false	Saccade: 1368 ms	0	.	.	1	center	1	center	904.41	[ ]	.	.	.	1368	697.90	50.20	550.00	39.20	0.00	BEFORE	RIGHT	14.35	170	346	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 178 ms	0	.	.	3	5.94	right	603.00	.	.	.	178	.	SPAN_NONE	1424.30	.	53.50	550.00	.	40.50	14.46	180.00	215.77	.	.	.	false	LEFT	68	[ ]	.	.	.	414	678.50	49.50	550.00	38.70	2	[]	false	Saccade: 348 ms	0	.	.	1	center	3	right	352.49	[ ]	.	.	.	348	1421.50	53.30	550.00	40.30	8	Trial: 2	84236362	.	.	.	.	1	1	720	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/single_images/object3.png	.	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/training_audio/kaisol_naturalv.wav
LVar107	2	false	BEFORE	.	.	.	.	.	.	.	.	.	974	5814	.	3	[]	[ ]	.	.	.	.	.	.	.	.	.	.	.	false	Fixation: 4842 ms	1	Audio started	4850	1	2.22	center	686.00	.	.	.	.	.	4842	.	SPAN_NONE	721.00	.	51.30	550.00	.	40.10	LVar107.edf	LEFT	true	84256977	.	Full Trial Period	true	84236362	.	.	.	.	.	180.00	AFTER	LEFT	2.10	560	6396	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 5838 ms	0	.	.	1	2.78	center	758.00	.	.	.	5838	.	SPAN_NONE	615.40	.	49.10	550.00	.	38.30	1.52	180.00	66.14	.	.	.	false	LEFT	22	[ ]	.	.	.	5836	619.80	51.10	550.00	39.90	4	[]	false	Saccade: 5816 ms	0	.	.	1	center	1	center	102.99	[ ]	.	.	.	5816	697.40	51.20	550.00	40.00	180.00	AFTER	LEFT	0.75	952	1366	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 416 ms	0	.	.	1	2.30	center	602.00	.	.	.	416	.	SPAN_NONE	682.90	.	49.80	550.00	.	38.95	0.67	0.00	397.59	3370	4782	1414	true	RIGHT	3474	[ ]	.	.	.	4840	731.90	51.40	550.00	40.20	3	[]	false	Saccade: 1368 ms	0	.	.	1	center	1	center	904.41	[ ]	.	.	.	1368	697.90	50.20	550.00	39.20	8	Trial: 2	84236362	.	.	.	.	1	1	720	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/single_images/object3.png	.	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/training_audio/kaisol_naturalv.wav
LVar107	2	false	AFTER	.	.	.	.	.	.	.	.	.	560	6396	.	4	[]	[ ]	.	.	.	.	.	.	.	.	.	.	.	false	Fixation: 5838 ms	0	.	.	1	2.78	center	758.00	.	.	.	.	.	5838	.	SPAN_NONE	615.40	.	49.10	550.00	.	38.30	LVar107.edf	LEFT	true	84256977	.	Full Trial Period	true	84236362	.	.	.	.	.	0.00	BEFORE	RIGHT	13.23	22	6778	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 6758 ms	0	.	.	3	3.95	right	154.00	.	.	.	6758	.	SPAN_NONE	1283.90	.	51.95	550.00	.	38.50	13.56	0.00	266.90	250	6742	6494	true	RIGHT	360	[ ]	.	.	.	6756	1280.70	52.00	550.00	38.50	5	[]	false	Saccade: 6398 ms	0	.	.	3	right	1	center	1122.96	[ ]	.	.	.	6398	609.00	47.10	550.00	36.70	0.00	BEFORE	RIGHT	2.10	974	5814	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 4842 ms	1	Audio started	4850	1	2.22	center	686.00	.	.	.	4842	.	SPAN_NONE	721.00	.	51.30	550.00	.	40.10	1.52	180.00	66.14	.	.	.	false	LEFT	22	[ ]	.	.	.	5836	619.80	51.10	550.00	39.90	4	[]	false	Saccade: 5816 ms	0	.	.	1	center	1	center	102.99	[ ]	.	.	.	5816	697.40	51.20	550.00	40.00	8	Trial: 2	84236362	.	.	.	.	1	1	720	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/single_images/object3.png	.	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/training_audio/kaisol_naturalv.wav
LVar107	2	false	BEFORE	.	.	.	.	.	.	.	.	.	22	6778	.	5	[]	[ ]	.	.	.	.	.	.	.	.	.	.	.	false	Fixation: 6758 ms	0	.	.	3	3.95	right	154.00	.	.	.	.	.	6758	.	SPAN_NONE	1283.90	.	51.95	550.00	.	38.50	LVar107.edf	LEFT	true	84256977	.	Full Trial Period	true	84236362	.	.	.	.	.	180.00	AFTER	LEFT	12.14	100	6966	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 6868 ms	0	.	.	1	2.33	center	698.00	.	.	.	6868	.	SPAN_NONE	675.90	.	48.20	550.00	.	37.45	11.79	180.00	135.51	.	.	.	false	LEFT	88	[ ]	.	.	.	6866	686.40	47.80	550.00	37.10	6	[]	false	Saccade: 6780 ms	0	.	.	1	center	3	right	206.55	[ ]	.	.	.	6780	1273.30	51.80	550.00	38.40	180.00	AFTER	LEFT	13.23	560	6396	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 5838 ms	0	.	.	1	2.78	center	758.00	.	.	.	5838	.	SPAN_NONE	615.40	.	49.10	550.00	.	38.30	13.56	0.00	266.90	250	6742	6494	true	RIGHT	360	[ ]	.	.	.	6756	1280.70	52.00	550.00	38.50	5	[]	false	Saccade: 6398 ms	0	.	.	3	right	1	center	1122.96	[ ]	.	.	.	6398	609.00	47.10	550.00	36.70	8	Trial: 2	84236362	.	.	.	.	1	1	720	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/single_images/object3.png	.	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/training_audio/kaisol_naturalv.wav
LVar107	2	false	AFTER	.	.	.	.	.	.	.	.	.	100	6966	.	6	[]	[ ]	.	.	.	.	.	.	.	.	.	.	.	false	Fixation: 6868 ms	0	.	.	1	2.33	center	698.00	.	.	.	.	.	6868	.	SPAN_NONE	675.90	.	48.20	550.00	.	37.45	LVar107.edf	LEFT	true	84256977	.	Full Trial Period	true	84236362	.	.	.	.	.	0.00	BOTH	.	0.39	516	8598	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 8084 ms	0	.	.	1	2.25	center	755.00	.	.	.	8084	.	SPAN_NONE	696.40	.	57.95	550.00	.	45.25	0.13	0.00	126.59	1086	8062	6978	true	.	1116	[ ]	.	.	.	8082	738.30	60.90	550.00	47.50	7	[]	false	Saccade: 6968 ms	0	.	.	1	center	1	center	288.78	[ ]	.	.	.	6968	730.40	48.60	550.00	37.80	0.00	BEFORE	RIGHT	12.14	22	6778	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 6758 ms	0	.	.	3	3.95	right	154.00	.	.	.	6758	.	SPAN_NONE	1283.90	.	51.95	550.00	.	38.50	11.79	180.00	135.51	.	.	.	false	LEFT	88	[ ]	.	.	.	6866	686.40	47.80	550.00	37.10	6	[]	false	Saccade: 6780 ms	0	.	.	1	center	3	right	206.55	[ ]	.	.	.	6780	1273.30	51.80	550.00	38.40	8	Trial: 2	84236362	.	.	.	.	1	1	720	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/single_images/object3.png	.	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/training_audio/kaisol_naturalv.wav
LVar107	2	false	BOTH	.	.	.	.	.	.	.	.	.	516	8598	.	7	[]	[ ]	.	.	.	.	.	.	.	.	.	.	.	false	Fixation: 8084 ms	0	.	.	1	2.25	center	755.00	.	.	.	.	.	8084	.	SPAN_NONE	696.40	.	57.95	550.00	.	45.25	LVar107.edf	LEFT	true	84256977	.	Full Trial Period	true	84236362	.	.	.	.	.	0.00	BEFORE	.	0.49	1170	20612	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 19444 ms	0	.	.	1	2.22	center	758.00	.	.	.	19444	.	SPAN_NONE	724.60	.	56.65	550.00	.	44.00	0.87	0.00	111.29	10802	19422	8622	true	RIGHT	10844	[ ]	.	.	.	19442	716.70	56.80	550.00	44.20	8	[]	false	Saccade: 8600 ms	1	Audio ended	19175	1	center	1	center	339.67	[ ]	.	.	.	8600	667.90	55.00	550.00	42.90	180.00	AFTER	.	0.39	100	6966	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 6868 ms	0	.	.	1	2.33	center	698.00	.	.	.	6868	.	SPAN_NONE	675.90	.	48.20	550.00	.	37.45	0.13	0.00	126.59	1086	8062	6978	true	.	1116	[ ]	.	.	.	8082	738.30	60.90	550.00	47.50	7	[]	false	Saccade: 6968 ms	0	.	.	1	center	1	center	288.78	[ ]	.	.	.	6968	730.40	48.60	550.00	37.80	8	Trial: 2	84236362	.	.	.	.	1	1	720	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/single_images/object3.png	.	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/training_audio/kaisol_naturalv.wav
LVar107	2	false	BEFORE	.	.	.	.	.	.	.	.	.	1170	20612	.	8	[]	[ ]	.	.	.	.	.	.	.	.	.	.	.	false	Fixation: 19444 ms	0	.	.	1	2.22	center	758.00	.	.	.	.	.	19444	.	SPAN_NONE	724.60	.	56.65	550.00	.	44.00	LVar107.edf	LEFT	true	84256977	.	Full Trial Period	true	84236362	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	180.00	BOTH	.	0.49	516	8598	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 8084 ms	0	.	.	1	2.25	center	755.00	.	.	.	8084	.	SPAN_NONE	696.40	.	57.95	550.00	.	45.25	0.87	0.00	111.29	10802	19422	8622	true	RIGHT	10844	[ ]	.	.	.	19442	716.70	56.80	550.00	44.20	8	[]	false	Saccade: 8600 ms	1	Audio ended	19175	1	center	1	center	339.67	[ ]	.	.	.	8600	667.90	55.00	550.00	42.90	8	Trial: 2	84236362	.	.	.	.	1	1	720	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/single_images/object3.png	.	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/training_audio/kaisol_naturalv.wav
LVar107	4	false	NONE	.	.	.	.	.	.	.	.	.	212	220	.	1	[]	[ ]	.	.	.	.	.	.	.	.	.	.	.	false	Fixation: 10 ms	0	.	.	.	.	.	680.00	.	.	.	.	.	10	.	SPAN_NONE	756.80	.	57.20	550.00	.	44.40	LVar107.edf	LEFT	true	84257455	.	Full Trial Period	true	84257128	.	.	.	.	.	180.00	NONE	LEFT	1.62	84	324	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 242 ms	0	.	.	.	.	.	570.00	.	.	.	242	.	SPAN_NONE	664.30	.	57.10	550.00	.	44.50	0.97	180.00	48.94	.	.	.	false	LEFT	20	[ ]	.	.	.	240	688.20	57.10	550.00	44.50	1	[]	false	Saccade: 222 ms	0	.	.	.	.	.	.	62.45	[ ]	.	.	.	222	743.60	57.30	550.00	44.50	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	2	Trial: 4	84257128	.	.	.	.	.	.	.	.	.	ITI
LVar107	4	false	NONE	.	.	.	.	.	.	.	.	.	84	324	.	2	[]	[ ]	.	.	.	.	.	.	.	.	.	.	.	false	Fixation: 242 ms	0	.	.	.	.	.	570.00	.	.	.	.	.	242	.	SPAN_NONE	664.30	.	57.10	550.00	.	44.50	LVar107.edf	LEFT	true	84257455	.	Full Trial Period	true	84257128	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	0.00	NONE	RIGHT	1.62	212	220	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 10 ms	0	.	.	.	.	.	680.00	.	.	.	10	.	SPAN_NONE	756.80	.	57.20	550.00	.	44.40	0.97	180.00	48.94	.	.	.	false	LEFT	20	[ ]	.	.	.	240	688.20	57.10	550.00	44.50	1	[]	false	Saccade: 222 ms	0	.	.	.	.	.	.	62.45	[ ]	.	.	.	222	743.60	57.30	550.00	44.50	2	Trial: 4	84257128	.	.	.	.	.	.	.	.	.	ITI
