RECORDING_SESSION_LABEL	TRIAL_INDEX	CURRENT_FIX_ADJUSTED	CURRENT_FIX_BLINK_AROUND	CURRENT_FIX_BUTTON_0_PRESS	CURRENT_FIX_BUTTON_1_PRESS	CURRENT_FIX_BUTTON_2_PRESS	CURRENT_FIX_BUTTON_3_PRESS	CURRENT_FIX_BUTTON_4_PRESS	CURRENT_FIX_BUTTON_5_PRESS	CURRENT_FIX_BUTTON_6_PRESS	CURRENT_FIX_BUTTON_7_PRESS	CURRENT_FIX_BUTTON_8_PRESS	CURRENT_FIX_DURATION	CURRENT_FIX_END	CURRENT_FIX_END_OTHER	CURRENT_FIX_INDEX	CURRENT_FIX_INPUT_EVENTS	CURRENT_FIX_INTEREST_AREAS	CURRENT_FIX_INTEREST_AREA_DATA	CURRENT_FIX_INTEREST_AREA_DWELL_TIME	CURRENT_FIX_INTEREST_AREA_FIX_COUNT	CURRENT_FIX_INTEREST_AREA_GROUP	CURRENT_FIX_INTEREST_AREA_ID	CURRENT_FIX_INTEREST_AREA_INDEX	CURRENT_FIX_INTEREST_AREA_LABEL	CURRENT_FIX_INTEREST_AREA_PIXEL_AREA	CURRENT_FIX_INTEREST_AREA_RUN_ID	CURRENT_FIX_INTEREST_AREA_X_OFFSET	CURRENT_FIX_INTEREST_AREA_Y_OFFSET	CURRENT_FIX_IS_RT_END	CURRENT_FIX_LABEL	CURRENT_FIX_MSG_COUNT	CURRENT_FIX_MSG_TEXT_1	CURRENT_FIX_MSG_TIME_1	CURRENT_FIX_NEAREST_INTEREST_AREA	CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE	CURRENT_FIX_NEAREST_INTEREST_AREA_LABEL	CURRENT_FIX_PUPIL	CURRENT_FIX_REFIX_INTEREST_AREA	CURRENT_FIX_REFIX_PREV_INTEREST_AREA	CURRENT_FIX_RUN_DWELL_TIME	CURRENT_FIX_RUN_INDEX	CURRENT_FIX_RUN_SIZE	CURRENT_FIX_START	CURRENT_FIX_START_OTHER	CURRENT_FIX_TRIAL_SPAN	CURRENT_FIX_X	CURRENT_FIX_X_OTHER	CURRENT_FIX_X_RESOLUTION	CURRENT_FIX_Y	CURRENT_FIX_Y_OTHER	CURRENT_FIX_Y_RESOLUTION	DATA_FILE	EYE_USED	IP_END_EVENT_MATCHED	IP_END_TIME	IP_INDEX	IP_LABEL	IP_START_EVENT_MATCHED	IP_START_TIME	LAST_BUTTON_PRESSED	LAST_BUTTON_PRESSED_TIME	LAST_BUTTON_RELEASED	LAST_BUTTON_RELEASED_TIME	LAST_BUTTON_TIME	NEXT_FIX_ANGLE	NEXT_FIX_BLINK_AROUND	NEXT_FIX_DIRECTION	NEXT_FIX_DISTANCE	NEXT_FIX_DURATION	NEXT_FIX_END	NEXT_FIX_END_OTHER	NEXT_FIX_INPUT_EVENTS	NEXT_FIX_INTEREST_AREAS	NEXT_FIX_INTEREST_AREA_DATA	NEXT_FIX_INTEREST_AREA_DWELL_TIME	NEXT_FIX_INTEREST_AREA_FIX_COUNT	NEXT_FIX_INTEREST_AREA_GROUP	NEXT_FIX_INTEREST_AREA_ID	NEXT_FIX_INTEREST_AREA_INDEX	NEXT_FIX_INTEREST_AREA_LABEL	NEXT_FIX_INTEREST_AREA_PIXEL_AREA	NEXT_FIX_INTEREST_AREA_RUN_ID	NEXT_FIX_IS_RT_END	NEXT_FIX_LABEL	NEXT_FIX_MSG_COUNT	NEXT_FIX_MSG_TEXT_1	NEXT_FIX_MSG_TIME_1	NEXT_FIX_NEAREST_INTEREST_AREA	NEXT_FIX_NEAREST_INTEREST_AREA_DISTANCE	NEXT_FIX_NEAREST_INTEREST_AREA_LABEL	NEXT_FIX_PUPIL	NEXT_FIX_RUN_DWELL_TIME	NEXT_FIX_RUN_INDEX	NEXT_FIX_RUN_SIZE	NEXT_FIX_START	NEXT_FIX_START_OTHER	NEXT_FIX_TRIAL_SPAN	NEXT_FIX_X	NEXT_FIX_X_OTHER	NEXT_FIX_X_RESOLUTION	NEXT_FIX_Y	NEXT_FIX_Y_OTHER	NEXT_FIX_Y_RESOLUTION	NEXT_SAC_AMPLITUDE	NEXT_SAC_ANGLE	NEXT_SAC_AVG_VELOCITY	NEXT_SAC_BLINK_DURATION	NEXT_SAC_BLINK_END	NEXT_SAC_BLINK_START	NEXT_SAC_CONTAINS_BLINK	NEXT_SAC_DIRECTION	NEXT_SAC_DURATION	NEXT_SAC_END_INTEREST_AREAS	NEXT_SAC_END_INTEREST_AREA_ID	NEXT_SAC_END_INTEREST_AREA_INDEX	NEXT_SAC_END_INTEREST_AREA_LABEL	NEXT_SAC_END_TIME	NEXT_SAC_END_X	NEXT_SAC_END_X_RESOLUTION	NEXT_SAC_END_Y	NEXT_SAC_END_Y_RESOLUTION	NEXT_SAC_INDEX	NEXT_SAC_INPUT_EVENTS	NEXT_SAC_IS_RT_END	NEXT_SAC_LABEL	NEXT_SAC_MSG_COUNT	NEXT_SAC_MSG_TEXT_1	NEXT_SAC_MSG_TIME_1	NEXT_SAC_NEAREST_END_INTEREST_AREA	NEXT_SAC_NEAREST_END_INTEREST_AREA_LABEL	NEXT_SAC_NEAREST_START_INTEREST_AREA	NEXT_SAC_NEAREST_START_INTEREST_AREA_LABEL	NEXT_SAC_PEAK_VELOCITY	NEXT_SAC_START_INTEREST_AREAS	NEXT_SAC_START_INTEREST_AREA_ID	NEXT_SAC_START_INTEREST_AREA_INDEX	NEXT_SAC_START_INTEREST_AREA_LABEL	NEXT_SAC_START_TIME	NEXT_SAC_START_X	NEXT_SAC_START_X_RESOLUTION	NEXT_SAC_START_Y	NEXT_SAC_START_Y_RESOLUTION	PREVIOUS_FIX_ANGLE	PREVIOUS_FIX_BLINK_AROUND	PREVIOUS_FIX_DIRECTION	PREVIOUS_FIX_DISTANCE	PREVIOUS_FIX_DURATION	PREVIOUS_FIX_END	PREVIOUS_FIX_END_OTHER	PREVIOUS_FIX_INPUT_EVENTS	PREVIOUS_FIX_INTEREST_AREAS	PREVIOUS_FIX_INTEREST_AREA_DATA	PREVIOUS_FIX_INTEREST_AREA_DWELL_TIME	PREVIOUS_FIX_INTEREST_AREA_FIX_COUNT	PREVIOUS_FIX_INTEREST_AREA_GROUP	PREVIOUS_FIX_INTEREST_AREA_ID	PREVIOUS_FIX_INTEREST_AREA_INDEX	PREVIOUS_FIX_INTEREST_AREA_LABEL	PREVIOUS_FIX_INTEREST_AREA_PIXEL_AREA	PREVIOUS_FIX_INTEREST_AREA_RUN_ID	PREVIOUS_FIX_IS_RT_END	PREVIOUS_FIX_LABEL	PREVIOUS_FIX_MSG_COUNT	PREVIOUS_FIX_MSG_TEXT_1	PREVIOUS_FIX_MSG_TIME_1	PREVIOUS_FIX_NEAREST_INTEREST_AREA	PREVIOUS_FIX_NEAREST_INTEREST_AREA_DISTANCE	PREVIOUS_FIX_NEAREST_INTEREST_AREA_LABEL	PREVIOUS_FIX_PUPIL	PREVIOUS_FIX_RUN_DWELL_TIME	PREVIOUS_FIX_RUN_INDEX	PREVIOUS_FIX_RUN_SIZE	PREVIOUS_FIX_START	PREVIOUS_FIX_START_OTHER	PREVIOUS_FIX_TRIAL_SPAN	PREVIOUS_FIX_X	PREVIOUS_FIX_X_OTHER	PREVIOUS_FIX_X_RESOLUTION	PREVIOUS_FIX_Y	PREVIOUS_FIX_Y_OTHER	PREVIOUS_FIX_Y_RESOLUTION	PREVIOUS_SAC_AMPLITUDE	PREVIOUS_SAC_ANGLE	PREVIOUS_SAC_AVG_VELOCITY	PREVIOUS_SAC_BLINK_DURATION	PREVIOUS_SAC_BLINK_END	PREVIOUS_SAC_BLINK_START	PREVIOUS_SAC_CONTAINS_BLINK	PREVIOUS_SAC_DIRECTION	PREVIOUS_SAC_DURATION	PREVIOUS_SAC_END_INTEREST_AREAS	PREVIOUS_SAC_END_INTEREST_AREA_ID	PREVIOUS_SAC_END_INTEREST_AREA_INDEX	PREVIOUS_SAC_END_INTEREST_AREA_LABEL	PREVIOUS_SAC_END_TIME	PREVIOUS_SAC_END_X	PREVIOUS_SAC_END_X_RESOLUTION	PREVIOUS_SAC_END_Y	PREVIOUS_SAC_END_Y_RESOLUTION	PREVIOUS_SAC_INDEX	PREVIOUS_SAC_INPUT_EVENTS	PREVIOUS_SAC_IS_RT_END	PREVIOUS_SAC_LABEL	PREVIOUS_SAC_MSG_COUNT	PREVIOUS_SAC_MSG_TEXT_1	PREVIOUS_SAC_MSG_TIME_1	PREVIOUS_SAC_NEAREST_END_INTEREST_AREA	PREVIOUS_SAC_NEAREST_END_INTEREST_AREA_LABEL	PREVIOUS_SAC_NEAREST_START_INTEREST_AREA	PREVIOUS_SAC_NEAREST_START_INTEREST_AREA_LABEL	PREVIOUS_SAC_PEAK_VELOCITY	PREVIOUS_SAC_START_INTEREST_AREAS	PREVIOUS_SAC_START_INTEREST_AREA_ID	PREVIOUS_SAC_START_INTEREST_AREA_INDEX	PREVIOUS_SAC_START_INTEREST_AREA_LABEL	PREVIOUS_SAC_START_TIME	PREVIOUS_SAC_START_X	PREVIOUS_SAC_START_X_RESOLUTION	PREVIOUS_SAC_START_Y	PREVIOUS_SAC_START_Y_RESOLUTION	TRIAL_FIXATION_TOTAL	TRIAL_LABEL	TRIAL_START_TIME	VIDEO_FRAME_INDEX_END	VIDEO_FRAME_INDEX_START	VIDEO_NAME_END	VIDEO_NAME_START	__index__1	__index__1	center	imgfile	videofile	wavfilename
LVar186	2	false	NONE	.	.	.	.	.	.	.	.	.	216	270	.	1	[]	[ ]	.	.	.	.	.	.	.	.	.	.	.	false	Fixation: 56 ms	0	.	.	2	3.15	left	420.00	.	.	.	.	.	56	.	SPAN_NONE	474.30	.	52.60	550.00	.	40.90	LVar186.edf	LEFT	true	255267167	.	Full Trial Period	true	255249790	.	.	.	.	.	0.00	NONE	RIGHT	3.05	210	508	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 300 ms	0	.	.	1	2.85	center	367.00	.	.	.	300	.	SPAN_NONE	634.10	.	52.20	550.00	.	40.80	2.51	0.00	89.06	.	.	.	false	RIGHT	28	[ ]	.	.	.	298	618.80	52.20	550.00	40.80	1	[]	false	Saccade: 272 ms	0	.	.	1	center	2	left	129.55	[ ]	.	.	.	272	487.30	52.60	550.00	40.90	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	30	Trial: 2	255249790	.	.	.	.	1	1	720	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/single_images/object5.png	.	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/training_audio/woifer_unnaturalv.wav
LVar186	2	false	NONE	.	.	.	.	.	.	.	.	.	210	508	.	2	[]	[ ]	.	.	.	.	.	.	.	.	.	.	.	false	Fixation: 300 ms	0	.	.	1	2.85	center	367.00	.	.	.	.	.	300	.	SPAN_NONE	634.10	.	52.20	550.00	.	40.80	LVar186.edf	LEFT	true	255267167	.	Full Trial Period	true	255249790	.	.	.	.	.	0.00	NONE	RIGHT	3.31	422	958	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 538 ms	0	.	.	1	2.85	center	295.00	.	.	.	538	.	SPAN_NONE	806.30	.	51.70	550.00	.	40.45	2.41	0.00	86.56	.	.	.	false	RIGHT	28	[ ]	.	.	.	536	771.10	52.00	550.00	40.70	2	[]	false	Saccade: 510 ms	0	.	.	1	center	1	center	119.62	[ ]	.	.	.	510	645.30	52.20	550.00	40.80	180.00	NONE	LEFT	3.05	216	270	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 56 ms	0	.	.	2	3.15	left	420.00	.	.	.	56	.	SPAN_NONE	474.30	.	52.60	550.00	.	40.90	2.51	0.00	89.06	.	.	.	false	RIGHT	28	[ ]	.	.	.	298	618.80	52.20	550.00	40.80	1	[]	false	Saccade: 272 ms	0	.	.	1	center	2	left	129.55	[ ]	.	.	.	272	487.30	52.60	550.00	40.90	30	Trial: 2	255249790	.	.	.	.	1	1	720	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/single_images/object5.png	.	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/training_audio/woifer_unnaturalv.wav
LVar186	2	false	NONE	.	.	.	.	.	.	.	.	.	422	958	.	3	[]	[ ]	.	.	.	.	.	.	.	.	.	.	.	false	Fixation: 538 ms	0	.	.	1	2.85	center	295.00	.	.	.	.	.	538	.	SPAN_NONE	806.30	.	51.70	550.00	.	40.45	LVar186.edf	LEFT	true	255267167	.	Full Trial Period	true	255249790	.	.	.	.	.	180.00	NONE	LEFT	1.80	384	1368	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 986 ms	0	.	.	1	2.39	center	260.00	.	.	.	986	.	SPAN_NONE	713.80	.	51.35	550.00	.	40.15	1.69	180.00	64.90	.	.	.	false	LEFT	26	[ ]	.	.	.	984	720.90	51.40	550.00	40.20	3	[]	false	Saccade: 960 ms	0	.	.	1	center	1	center	85.68	[ ]	.	.	.	960	807.80	51.40	550.00	40.20	180.00	NONE	LEFT	3.31	210	508	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 300 ms	0	.	.	1	2.85	center	367.00	.	.	.	300	.	SPAN_NONE	634.10	.	52.20	550.00	.	40.80	2.41	0.00	86.56	.	.	.	false	RIGHT	28	[ ]	.	.	.	536	771.10	52.00	550.00	40.70	2	[]	false	Saccade: 510 ms	0	.	.	1	center	1	center	119.62	[ ]	.	.	.	510	645.30	52.20	550.00	40.80	30	Trial: 2	255249790	.	.	.	.	1	1	720	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/single_images/object5.png	.	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/training_audio/woifer_unnaturalv.wav
LVar186	2	false	NONE	.	.	.	.	.	.	.	.	.	384	1368	.	4	[]	[ ]	.	.	.	.	.	.	.	.	.	.	.	false	Fixation: 986 ms	0	.	.	1	2.39	center	260.00	.	.	.	.	.	986	.	SPAN_NONE	713.80	.	51.35	550.00	.	40.15	LVar186.edf	LEFT	true	255267167	.	Full Trial Period	true	255249790	.	.	.	.	.	0.00	NONE	RIGHT	2.17	276	1668	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 1394 ms	1	Audio started	1609	1	3.05	center	235.00	.	.	.	1394	.	SPAN_NONE	825.10	.	51.20	550.00	.	40.05	1.54	0.00	65.24	.	.	.	false	RIGHT	24	[ ]	.	.	.	1392	802.30	51.20	550.00	40.10	4	[]	false	Saccade: 1370 ms	0	.	.	1	center	1	center	82.20	[ ]	.	.	.	1370	723.60	51.20	550.00	40.10	0.00	NONE	RIGHT	1.80	422	958	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 538 ms	0	.	.	1	2.85	center	295.00	.	.	.	538	.	SPAN_NONE	806.30	.	51.70	550.00	.	40.45	1.69	180.00	64.90	.	.	.	false	LEFT	26	[ ]	.	.	.	984	720.90	51.40	550.00	40.20	3	[]	false	Saccade: 960 ms	0	.	.	1	center	1	center	85.68	[ ]	.	.	.	960	807.80	51.40	550.00	40.20	30	Trial: 2	255249790	.	.	.	.	1	1	720	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/single_images/object5.png	.	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/training_audio/woifer_unnaturalv.wav
LVar186	2	false	NONE	.	.	.	.	.	.	.	.	.	276	1668	.	5	[]	[ ]	.	.	.	.	.	.	.	.	.	.	.	false	Fixation: 1394 ms	1	Audio started	1609	1	3.05	center	235.00	.	.	.	.	.	1394	.	SPAN_NONE	825.10	.	51.20	550.00	.	40.05	LVar186.edf	LEFT	true	255267167	.	Full Trial Period	true	255249790	.	.	.	.	.	180.00	NONE	LEFT	1.76	296	1990	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 1696 ms	0	.	.	1	2.40	center	230.00	.	.	.	1696	.	SPAN_NONE	735.00	.	51.25	550.00	.	40.05	1.64	180.00	63.13	.	.	.	false	LEFT	26	[ ]	.	.	.	1694	742.90	51.20	550.00	40.00	5	[]	false	Saccade: 1670 ms	0	.	.	1	center	1	center	83.37	[ ]	.	.	.	1670	826.70	51.20	550.00	40.00	180.00	NONE	LEFT	2.17	384	1368	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 986 ms	0	.	.	1	2.39	center	260.00	.	.	.	986	.	SPAN_NONE	713.80	.	51.35	550.00	.	40.15	1.54	0.00	65.24	.	.	.	false	RIGHT	24	[ ]	.	.	.	1392	802.30	51.20	550.00	40.10	4	[]	false	Saccade: 1370 ms	0	.	.	1	center	1	center	82.20	[ ]	.	.	.	1370	723.60	51.20	550.00	40.10	30	Trial: 2	255249790	.	.	.	.	1	1	720	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/single_images/object5.png	.	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/training_audio/woifer_unnaturalv.wav
LVar186	2	false	NONE	.	.	.	.	.	.	.	.	.	296	1990	.	6	[]	[ ]	.	.	.	.	.	.	.	.	.	.	.	false	Fixation: 1696 ms	0	.	.	1	2.40	center	230.00	.	.	.	.	.	1696	.	SPAN_NONE	735.00	.	51.25	550.00	.	40.05	LVar186.edf	LEFT	true	255267167	.	Full Trial Period	true	255249790	.	.	.	.	.	0.00	NONE	RIGHT	2.03	1230	3248	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 2020 ms	0	.	.	1	3.21	center	302.00	.	.	.	2020	.	SPAN_NONE	839.20	.	51.40	550.00	.	40.20	2.21	0.00	78.76	.	.	.	false	RIGHT	28	[ ]	.	.	.	2018	854.50	51.30	550.00	40.10	6	[]	false	Saccade: 1992 ms	0	.	.	1	center	1	center	103.57	[ ]	.	.	.	1992	741.30	51.30	550.00	40.10	0.00	NONE	RIGHT	1.76	276	1668	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 1394 ms	1	Audio started	1609	1	3.05	center	235.00	.	.	.	1394	.	SPAN_NONE	825.10	.	51.20	550.00	.	40.05	1.64	180.00	63.13	.	.	.	false	LEFT	26	[ ]	.	.	.	1694	742.90	51.20	550.00	40.00	5	[]	false	Saccade: 1670 ms	0	.	.	1	center	1	center	83.37	[ ]	.	.	.	1670	826.70	51.20	550.00	40.00	30	Trial: 2	255249790	.	.	.	.	1	1	720	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/single_images/object5.png	.	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/training_audio/woifer_unnaturalv.wav
LVar186	2	false	NONE	.	.	.	.	.	.	.	.	.	1230	3248	.	7	[]	[ ]	.	.	.	.	.	.	.	.	.	.	.	false	Fixation: 2020 ms	0	.	.	1	3.21	center	302.00	.	.	.	.	.	2020	.	SPAN_NONE	839.20	.	51.40	550.00	.	40.20	LVar186.edf	LEFT	true	255267167	.	Full Trial Period	true	255249790	.	.	.	.	.	0.00	NONE	RIGHT	4.11	380	3670	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 3292 ms	0	.	.	3	2.44	right	279.00	.	.	.	3292	.	SPAN_NONE	1051.40	.	51.80	550.00	.	40.40	4.00	0.00	95.74	.	.	.	false	RIGHT	42	[ ]	.	.	.	3290	1028.10	51.80	550.00	40.40	7	[]	false	Saccade: 3250 ms	0	.	.	3	right	1	center	117.27	[ ]	.	.	.	3250	821.70	51.50	550.00	40.30	180.00	NONE	LEFT	2.03	296	1990	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 1696 ms	0	.	.	1	2.40	center	230.00	.	.	.	1696	.	SPAN_NONE	735.00	.	51.25	550.00	.	40.05	2.21	0.00	78.76	.	.	.	false	RIGHT	28	[ ]	.	.	.	2018	854.50	51.30	550.00	40.10	6	[]	false	Saccade: 1992 ms	0	.	.	1	center	1	center	103.57	[ ]	.	.	.	1992	741.30	51.30	550.00	40.10	30	Trial: 2	255249790	.	.	.	.	1	1	720	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/single_images/object5.png	.	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/training_audio/woifer_unnaturalv.wav
LVar186	2	false	NONE	.	.	.	.	.	.	.	.	.	380	3670	.	8	[]	[ ]	.	.	.	.	.	.	.	.	.	.	.	false	Fixation: 3292 ms	0	.	.	3	2.44	right	279.00	.	.	.	.	.	3292	.	SPAN_NONE	1051.40	.	51.80	550.00	.	40.40	LVar186.edf	LEFT	true	255267167	.	Full Trial Period	true	255249790	.	.	.	.	.	180.00	NONE	LEFT	5.23	278	3980	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 3704 ms	0	.	.	1	2.63	center	362.00	.	.	.	3704	.	SPAN_NONE	781.20	.	51.60	550.00	.	40.30	2.53	180.00	81.50	.	.	.	false	LEFT	32	[ ]	.	.	.	3702	910.50	51.60	550.00	40.30	8	[]	false	Saccade: 3672 ms	0	.	.	3	right	3	right	92.84	[ ]	.	.	.	3672	1041.30	51.80	550.00	40.40	180.00	NONE	LEFT	4.11	1230	3248	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 2020 ms	0	.	.	1	3.21	center	302.00	.	.	.	2020	.	SPAN_NONE	839.20	.	51.40	550.00	.	40.20	4.00	0.00	95.74	.	.	.	false	RIGHT	42	[ ]	.	.	.	3290	1028.10	51.80	550.00	40.40	7	[]	false	Saccade: 3250 ms	0	.	.	3	right	1	center	117.27	[ ]	.	.	.	3250	821.70	51.50	550.00	40.30	30	Trial: 2	255249790	.	.	.	.	1	1	720	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/single_images/object5.png	.	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/training_audio/woifer_unnaturalv.wav
LVar186	2	false	NONE	.	.	.	.	.	.	.	.	.	278	3980	.	9	[]	[ ]	.	.	.	.	.	.	.	.	.	.	.	false	Fixation: 3704 ms	0	.	.	1	2.63	center	362.00	.	.	.	.	.	3704	.	SPAN_NONE	781.20	.	51.60	550.00	.	40.30	LVar186.edf	LEFT	true	255267167	.	Full Trial Period	true	255249790	.	.	.	.	.	180.00	NONE	LEFT	0.98	304	4302	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 4000 ms	0	.	.	1	2.40	center	303.00	.	.	.	4000	.	SPAN_NONE	730.80	.	51.55	550.00	.	40.30	0.77	180.00	41.05	.	.	.	false	LEFT	18	[ ]	.	.	.	3998	724.60	51.60	550.00	40.30	9	[]	false	Saccade: 3982 ms	0	.	.	1	center	1	center	54.81	[ ]	.	.	.	3982	764.20	51.60	550.00	40.30	0.00	NONE	RIGHT	5.23	380	3670	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 3292 ms	0	.	.	3	2.44	right	279.00	.	.	.	3292	.	SPAN_NONE	1051.40	.	51.80	550.00	.	40.40	2.53	180.00	81.50	.	.	.	false	LEFT	32	[ ]	.	.	.	3702	910.50	51.60	550.00	40.30	8	[]	false	Saccade: 3672 ms	0	.	.	3	right	3	right	92.84	[ ]	.	.	.	3672	1041.30	51.80	550.00	40.40	30	Trial: 2	255249790	.	.	.	.	1	1	720	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/single_images/object5.png	.	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/training_audio/woifer_unnaturalv.wav
LVar186	2	false	NONE	.	.	.	.	.	.	.	.	.	304	4302	.	10	[]	[ ]	.	.	.	.	.	.	.	.	.	.	.	false	Fixation: 4000 ms	0	.	.	1	2.40	center	303.00	.	.	.	.	.	4000	.	SPAN_NONE	730.80	.	51.55	550.00	.	40.30	LVar186.edf	LEFT	true	255267167	.	Full Trial Period	true	255249790	.	.	.	.	.	0.00	NONE	RIGHT	1.01	316	4634	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 4320 ms	0	.	.	1	2.64	center	273.00	.	.	.	4320	.	SPAN_NONE	782.70	.	51.45	550.00	.	40.25	0.56	0.00	35.31	.	.	.	false	RIGHT	16	[ ]	.	.	.	4318	772.10	51.50	550.00	40.30	10	[]	false	Saccade: 4304 ms	0	.	.	1	center	1	center	41.05	[ ]	.	.	.	4304	743.40	51.50	550.00	40.30	0.00	NONE	RIGHT	0.98	278	3980	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 3704 ms	0	.	.	1	2.63	center	362.00	.	.	.	3704	.	SPAN_NONE	781.20	.	51.60	550.00	.	40.30	0.77	180.00	41.05	.	.	.	false	LEFT	18	[ ]	.	.	.	3998	724.60	51.60	550.00	40.30	9	[]	false	Saccade: 3982 ms	0	.	.	1	center	1	center	54.81	[ ]	.	.	.	3982	764.20	51.60	550.00	40.30	30	Trial: 2	255249790	.	.	.	.	1	1	720	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/single_images/object5.png	.	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/training_audio/woifer_unnaturalv.wav
