RECORDING_SESSION_LABEL	TRIAL_INDEX	CURRENT_FIX_ADJUSTED	CURRENT_FIX_BLINK_AROUND	CURRENT_FIX_BUTTON_0_PRESS	CURRENT_FIX_BUTTON_1_PRESS	CURRENT_FIX_BUTTON_2_PRESS	CURRENT_FIX_BUTTON_3_PRESS	CURRENT_FIX_BUTTON_4_PRESS	CURRENT_FIX_BUTTON_5_PRESS	CURRENT_FIX_BUTTON_6_PRESS	CURRENT_FIX_BUTTON_7_PRESS	CURRENT_FIX_BUTTON_8_PRESS	CURRENT_FIX_DURATION	CURRENT_FIX_END	CURRENT_FIX_END_OTHER	CURRENT_FIX_INDEX	CURRENT_FIX_INPUT_EVENTS	CURRENT_FIX_INTEREST_AREAS	CURRENT_FIX_INTEREST_AREA_DATA	CURRENT_FIX_INTEREST_AREA_DWELL_TIME	CURRENT_FIX_INTEREST_AREA_FIX_COUNT	CURRENT_FIX_INTEREST_AREA_GROUP	CURRENT_FIX_INTEREST_AREA_ID	CURRENT_FIX_INTEREST_AREA_INDEX	CURRENT_FIX_INTEREST_AREA_LABEL	CURRENT_FIX_INTEREST_AREA_PIXEL_AREA	CURRENT_FIX_INTEREST_AREA_RUN_ID	CURRENT_FIX_INTEREST_AREA_X_OFFSET	CURRENT_FIX_INTEREST_AREA_Y_OFFSET	CURRENT_FIX_IS_RT_END	CURRENT_FIX_LABEL	CURRENT_FIX_MSG_COUNT	CURRENT_FIX_MSG_TEXT_1	CURRENT_FIX_MSG_TIME_1	CURRENT_FIX_NEAREST_INTEREST_AREA	CURRENT_FIX_NEAREST_INTEREST_AREA_DISTANCE	CURRENT_FIX_NEAREST_INTEREST_AREA_LABEL	CURRENT_FIX_PUPIL	CURRENT_FIX_REFIX_INTEREST_AREA	CURRENT_FIX_REFIX_PREV_INTEREST_AREA	CURRENT_FIX_RUN_DWELL_TIME	CURRENT_FIX_RUN_INDEX	CURRENT_FIX_RUN_SIZE	CURRENT_FIX_START	CURRENT_FIX_START_OTHER	CURRENT_FIX_TRIAL_SPAN	CURRENT_FIX_X	CURRENT_FIX_X_OTHER	CURRENT_FIX_X_RESOLUTION	CURRENT_FIX_Y	CURRENT_FIX_Y_OTHER	CURRENT_FIX_Y_RESOLUTION	DATA_FILE	EYE_USED	IP_END_EVENT_MATCHED	IP_END_TIME	IP_INDEX	IP_LABEL	IP_START_EVENT_MATCHED	IP_START_TIME	LAST_BUTTON_PRESSED	LAST_BUTTON_PRESSED_TIME	LAST_BUTTON_RELEASED	LAST_BUTTON_RELEASED_TIME	LAST_BUTTON_TIME	NEXT_FIX_ANGLE	NEXT_FIX_BLINK_AROUND	NEXT_FIX_DIRECTION	NEXT_FIX_DISTANCE	NEXT_FIX_DURATION	NEXT_FIX_END	NEXT_FIX_END_OTHER	NEXT_FIX_INPUT_EVENTS	NEXT_FIX_INTEREST_AREAS	NEXT_FIX_INTEREST_AREA_DATA	NEXT_FIX_INTEREST_AREA_DWELL_TIME	NEXT_FIX_INTEREST_AREA_FIX_COUNT	NEXT_FIX_INTEREST_AREA_GROUP	NEXT_FIX_INTEREST_AREA_ID	NEXT_FIX_INTEREST_AREA_INDEX	NEXT_FIX_INTEREST_AREA_LABEL	NEXT_FIX_INTEREST_AREA_PIXEL_AREA	NEXT_FIX_INTEREST_AREA_RUN_ID	NEXT_FIX_IS_RT_END	NEXT_FIX_LABEL	NEXT_FIX_MSG_COUNT	NEXT_FIX_MSG_TEXT_1	NEXT_FIX_MSG_TIME_1	NEXT_FIX_NEAREST_INTEREST_AREA	NEXT_FIX_NEAREST_INTEREST_AREA_DISTANCE	NEXT_FIX_NEAREST_INTEREST_AREA_LABEL	NEXT_FIX_PUPIL	NEXT_FIX_RUN_DWELL_TIME	NEXT_FIX_RUN_INDEX	NEXT_FIX_RUN_SIZE	NEXT_FIX_START	NEXT_FIX_START_OTHER	NEXT_FIX_TRIAL_SPAN	NEXT_FIX_X	NEXT_FIX_X_OTHER	NEXT_FIX_X_RESOLUTION	NEXT_FIX_Y	NEXT_FIX_Y_OTHER	NEXT_FIX_Y_RESOLUTION	NEXT_SAC_AMPLITUDE	NEXT_SAC_ANGLE	NEXT_SAC_AVG_VELOCITY	NEXT_SAC_BLINK_DURATION	NEXT_SAC_BLINK_END	NEXT_SAC_BLINK_START	NEXT_SAC_CONTAINS_BLINK	NEXT_SAC_DIRECTION	NEXT_SAC_DURATION	NEXT_SAC_END_INTEREST_AREAS	NEXT_SAC_END_INTEREST_AREA_ID	NEXT_SAC_END_INTEREST_AREA_INDEX	NEXT_SAC_END_INTEREST_AREA_LABEL	NEXT_SAC_END_TIME	NEXT_SAC_END_X	NEXT_SAC_END_X_RESOLUTION	NEXT_SAC_END_Y	NEXT_SAC_END_Y_RESOLUTION	NEXT_SAC_INDEX	NEXT_SAC_INPUT_EVENTS	NEXT_SAC_IS_RT_END	NEXT_SAC_LABEL	NEXT_SAC_MSG_COUNT	NEXT_SAC_MSG_TEXT_1	NEXT_SAC_MSG_TIME_1	NEXT_SAC_NEAREST_END_INTEREST_AREA	NEXT_SAC_NEAREST_END_INTEREST_AREA_LABEL	NEXT_SAC_NEAREST_START_INTEREST_AREA	NEXT_SAC_NEAREST_START_INTEREST_AREA_LABEL	NEXT_SAC_PEAK_VELOCITY	NEXT_SAC_START_INTEREST_AREAS	NEXT_SAC_START_INTEREST_AREA_ID	NEXT_SAC_START_INTEREST_AREA_INDEX	NEXT_SAC_START_INTEREST_AREA_LABEL	NEXT_SAC_START_TIME	NEXT_SAC_START_X	NEXT_SAC_START_X_RESOLUTION	NEXT_SAC_START_Y	NEXT_SAC_START_Y_RESOLUTION	PREVIOUS_FIX_ANGLE	PREVIOUS_FIX_BLINK_AROUND	PREVIOUS_FIX_DIRECTION	PREVIOUS_FIX_DISTANCE	PREVIOUS_FIX_DURATION	PREVIOUS_FIX_END	PREVIOUS_FIX_END_OTHER	PREVIOUS_FIX_INPUT_EVENTS	PREVIOUS_FIX_INTEREST_AREAS	PREVIOUS_FIX_INTEREST_AREA_DATA	PREVIOUS_FIX_INTEREST_AREA_DWELL_TIME	PREVIOUS_FIX_INTEREST_AREA_FIX_COUNT	PREVIOUS_FIX_INTEREST_AREA_GROUP	PREVIOUS_FIX_INTEREST_AREA_ID	PREVIOUS_FIX_INTEREST_AREA_INDEX	PREVIOUS_FIX_INTEREST_AREA_LABEL	PREVIOUS_FIX_INTEREST_AREA_PIXEL_AREA	PREVIOUS_FIX_INTEREST_AREA_RUN_ID	PREVIOUS_FIX_IS_RT_END	PREVIOUS_FIX_LABEL	PREVIOUS_FIX_MSG_COUNT	PREVIOUS_FIX_MSG_TEXT_1	PREVIOUS_FIX_MSG_TIME_1	PREVIOUS_FIX_NEAREST_INTEREST_AREA	PREVIOUS_FIX_NEAREST_INTEREST_AREA_DISTANCE	PREVIOUS_FIX_NEAREST_INTEREST_AREA_LABEL	PREVIOUS_FIX_PUPIL	PREVIOUS_FIX_RUN_DWELL_TIME	PREVIOUS_FIX_RUN_INDEX	PREVIOUS_FIX_RUN_SIZE	PREVIOUS_FIX_START	PREVIOUS_FIX_START_OTHER	PREVIOUS_FIX_TRIAL_SPAN	PREVIOUS_FIX_X	PREVIOUS_FIX_X_OTHER	PREVIOUS_FIX_X_RESOLUTION	PREVIOUS_FIX_Y	PREVIOUS_FIX_Y_OTHER	PREVIOUS_FIX_Y_RESOLUTION	PREVIOUS_SAC_AMPLITUDE	PREVIOUS_SAC_ANGLE	PREVIOUS_SAC_AVG_VELOCITY	PREVIOUS_SAC_BLINK_DURATION	PREVIOUS_SAC_BLINK_END	PREVIOUS_SAC_BLINK_START	PREVIOUS_SAC_CONTAINS_BLINK	PREVIOUS_SAC_DIRECTION	PREVIOUS_SAC_DURATION	PREVIOUS_SAC_END_INTEREST_AREAS	PREVIOUS_SAC_END_INTEREST_AREA_ID	PREVIOUS_SAC_END_INTEREST_AREA_INDEX	PREVIOUS_SAC_END_INTEREST_AREA_LABEL	PREVIOUS_SAC_END_TIME	PREVIOUS_SAC_END_X	PREVIOUS_SAC_END_X_RESOLUTION	PREVIOUS_SAC_END_Y	PREVIOUS_SAC_END_Y_RESOLUTION	PREVIOUS_SAC_INDEX	PREVIOUS_SAC_INPUT_EVENTS	PREVIOUS_SAC_IS_RT_END	PREVIOUS_SAC_LABEL	PREVIOUS_SAC_MSG_COUNT	PREVIOUS_SAC_MSG_TEXT_1	PREVIOUS_SAC_MSG_TIME_1	PREVIOUS_SAC_NEAREST_END_INTEREST_AREA	PREVIOUS_SAC_NEAREST_END_INTEREST_AREA_LABEL	PREVIOUS_SAC_NEAREST_START_INTEREST_AREA	PREVIOUS_SAC_NEAREST_START_INTEREST_AREA_LABEL	PREVIOUS_SAC_PEAK_VELOCITY	PREVIOUS_SAC_START_INTEREST_AREAS	PREVIOUS_SAC_START_INTEREST_AREA_ID	PREVIOUS_SAC_START_INTEREST_AREA_INDEX	PREVIOUS_SAC_START_INTEREST_AREA_LABEL	PREVIOUS_SAC_START_TIME	PREVIOUS_SAC_START_X	PREVIOUS_SAC_START_X_RESOLUTION	PREVIOUS_SAC_START_Y	PREVIOUS_SAC_START_Y_RESOLUTION	TRIAL_FIXATION_TOTAL	TRIAL_LABEL	TRIAL_START_TIME	VIDEO_FRAME_INDEX_END	VIDEO_FRAME_INDEX_START	VIDEO_NAME_END	VIDEO_NAME_START	__index__1	__index__1	center	imgfile	videofile	wavfilename
LVar154	1	false	NONE	.	.	.	.	.	.	.	.	.	60	68	.	1	[]	[ ]	.	.	.	.	.	.	.	.	.	.	.	false	Fixation: 10 ms	0	.	.	.	.	.	1537.00	.	.	.	.	.	10	.	SPAN_NONE	106.90	.	65.70	550.00	.	49.45	LVar154.edf	LEFT	true	347687237	.	Full Trial Period	true	347687146	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	3.38	0.00	119.69	.	.	.	false	RIGHT	20	[ ]	.	.	.	88	329.70	63.70	550.00	48.70	1	[]	false	Saccade: 70 ms	1	BLANK_SCREEN	89	.	.	.	.	208.96	[ ]	.	.	.	70	110.90	65.70	550.00	49.40	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	1	Trial: 1	347687146	.	.	.	.	.	.	.	.	.	ITI
LVar154	2	false	BEFORE	.	.	.	.	.	.	.	.	.	122	9836	.	1	[]	[ ]	.	.	.	.	.	.	.	.	.	.	.	false	Fixation: 9716 ms	0	.	.	3	8.78	right	1968.00	.	.	.	.	.	9716	.	SPAN_NONE	1621.90	.	63.95	550.00	.	49.40	LVar154.edf	LEFT	true	347708161	.	Full Trial Period	true	347687316	.	.	.	.	.	180.00	NONE	LEFT	9.31	582	10476	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 9896 ms	0	.	.	3	2.18	right	1941.00	.	.	.	9896	.	SPAN_NONE	1032.80	.	62.60	550.00	.	48.95	8.92	180.00	154.35	.	.	.	false	LEFT	58	[ ]	.	.	.	9894	1056.90	63.00	550.00	49.30	2	[]	false	Saccade: 9838 ms	0	.	.	3	right	3	right	263.97	[ ]	.	.	.	9838	1624.90	64.30	550.00	49.70	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	.	297.84	9694	9694	2	true	DOWN	9714	[ ]	.	.	.	9714	1588.50	63.20	550.00	48.80	1	[]	false	Saccade: 2 ms	1	Audio started	5079	3	right	.	.	446.31	[ ]	.	.	.	2	.	61.70	.	47.90	12	Trial: 2	347687316	.	.	.	.	1	1	720	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/single_images/object5.png	.	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/training_audio/woifer_naturalv.wav
LVar154	2	false	NONE	.	.	.	.	.	.	.	.	.	582	10476	.	2	[]	[ ]	.	.	.	.	.	.	.	.	.	.	.	false	Fixation: 9896 ms	0	.	.	3	2.18	right	1941.00	.	.	.	.	.	9896	.	SPAN_NONE	1032.80	.	62.60	550.00	.	48.95	LVar154.edf	LEFT	true	347708161	.	Full Trial Period	true	347687316	.	.	.	.	.	180.00	NONE	LEFT	5.05	1920	12426	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 10508 ms	0	.	.	1	2.05	center	1436.00	.	.	.	10508	.	SPAN_NONE	717.90	.	62.10	550.00	.	48.40	2.37	180.00	73.90	.	.	.	false	LEFT	30	[ ]	.	.	.	10506	846.50	62.20	550.00	48.60	3	[]	false	Saccade: 10478 ms	0	.	.	1	center	3	right	103.58	[ ]	.	.	.	10478	994.10	62.20	550.00	48.60	0.00	BEFORE	RIGHT	9.31	122	9836	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 9716 ms	0	.	.	3	8.78	right	1968.00	.	.	.	9716	.	SPAN_NONE	1621.90	.	63.95	550.00	.	49.40	8.92	180.00	154.35	.	.	.	false	LEFT	58	[ ]	.	.	.	9894	1056.90	63.00	550.00	49.30	2	[]	false	Saccade: 9838 ms	0	.	.	3	right	3	right	263.97	[ ]	.	.	.	9838	1624.90	64.30	550.00	49.70	12	Trial: 2	347687316	.	.	.	.	1	1	720	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/single_images/object5.png	.	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/training_audio/woifer_naturalv.wav
LVar154	2	false	NONE	.	.	.	.	.	.	.	.	.	1920	12426	.	3	[]	[ ]	.	.	.	.	.	.	.	.	.	.	.	false	Fixation: 10508 ms	0	.	.	1	2.05	center	1436.00	.	.	.	.	.	10508	.	SPAN_NONE	717.90	.	62.10	550.00	.	48.40	LVar154.edf	LEFT	true	347708161	.	Full Trial Period	true	347687316	.	.	.	.	.	0.00	NONE	.	0.09	1572	14016	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 12446 ms	0	.	.	1	2.05	center	1292.00	.	.	.	12446	.	SPAN_NONE	723.40	.	60.95	550.00	.	47.55	0.71	0.00	37.05	.	.	.	false	RIGHT	18	[ ]	.	.	.	12444	715.60	61.80	550.00	48.10	4	[]	false	Saccade: 12428 ms	0	.	.	1	center	1	center	49.25	[ ]	.	.	.	12428	671.50	61.90	550.00	48.20	0.00	NONE	RIGHT	5.05	582	10476	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 9896 ms	0	.	.	3	2.18	right	1941.00	.	.	.	9896	.	SPAN_NONE	1032.80	.	62.60	550.00	.	48.95	2.37	180.00	73.90	.	.	.	false	LEFT	30	[ ]	.	.	.	10506	846.50	62.20	550.00	48.60	3	[]	false	Saccade: 10478 ms	0	.	.	1	center	3	right	103.58	[ ]	.	.	.	10478	994.10	62.20	550.00	48.60	12	Trial: 2	347687316	.	.	.	.	1	1	720	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/single_images/object5.png	.	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/training_audio/woifer_naturalv.wav
LVar154	2	false	NONE	.	.	.	.	.	.	.	.	.	1572	14016	.	4	[]	[ ]	.	.	.	.	.	.	.	.	.	.	.	false	Fixation: 12446 ms	0	.	.	1	2.05	center	1292.00	.	.	.	.	.	12446	.	SPAN_NONE	723.40	.	60.95	550.00	.	47.55	LVar154.edf	LEFT	true	347708161	.	Full Trial Period	true	347687316	.	.	.	.	.	180.00	NONE	LEFT	0.53	974	15014	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 14042 ms	0	.	.	1	2.10	center	1321.00	.	.	.	14042	.	SPAN_NONE	691.40	.	60.95	550.00	.	47.45	1.36	180.00	54.67	.	.	.	false	LEFT	24	[ ]	.	.	.	14040	688.70	60.50	550.00	47.10	5	[]	false	Saccade: 14018 ms	0	.	.	1	center	1	center	82.13	[ ]	.	.	.	14018	770.90	60.20	550.00	47.00	180.00	NONE	.	0.09	1920	12426	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 10508 ms	0	.	.	1	2.05	center	1436.00	.	.	.	10508	.	SPAN_NONE	717.90	.	62.10	550.00	.	48.40	0.71	0.00	37.05	.	.	.	false	RIGHT	18	[ ]	.	.	.	12444	715.60	61.80	550.00	48.10	4	[]	false	Saccade: 12428 ms	0	.	.	1	center	1	center	49.25	[ ]	.	.	.	12428	671.50	61.90	550.00	48.20	12	Trial: 2	347687316	.	.	.	.	1	1	720	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/single_images/object5.png	.	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/training_audio/woifer_naturalv.wav
LVar154	2	false	NONE	.	.	.	.	.	.	.	.	.	974	15014	.	5	[]	[ ]	.	.	.	.	.	.	.	.	.	.	.	false	Fixation: 14042 ms	0	.	.	1	2.10	center	1321.00	.	.	.	.	.	14042	.	SPAN_NONE	691.40	.	60.95	550.00	.	47.45	LVar154.edf	LEFT	true	347708161	.	Full Trial Period	true	347687316	.	.	.	.	.	0.00	NONE	RIGHT	16.21	188	15294	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 15108 ms	0	.	.	3	9.86	right	1293.00	.	.	.	15108	.	SPAN_NONE	1692.10	.	62.50	550.00	.	48.10	15.52	0.00	171.91	.	.	.	false	RIGHT	92	[ ]	.	.	.	15106	1675.90	62.60	550.00	48.20	6	[]	false	Saccade: 15016 ms	0	.	.	3	right	1	center	230.96	[ ]	.	.	.	15016	713.80	61.40	550.00	47.80	0.00	NONE	RIGHT	0.53	1572	14016	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 12446 ms	0	.	.	1	2.05	center	1292.00	.	.	.	12446	.	SPAN_NONE	723.40	.	60.95	550.00	.	47.55	1.36	180.00	54.67	.	.	.	false	LEFT	24	[ ]	.	.	.	14040	688.70	60.50	550.00	47.10	5	[]	false	Saccade: 14018 ms	0	.	.	1	center	1	center	82.13	[ ]	.	.	.	14018	770.90	60.20	550.00	47.00	12	Trial: 2	347687316	.	.	.	.	1	1	720	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/single_images/object5.png	.	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/training_audio/woifer_naturalv.wav
LVar154	2	false	NONE	.	.	.	.	.	.	.	.	.	188	15294	.	6	[]	[ ]	.	.	.	.	.	.	.	.	.	.	.	false	Fixation: 15108 ms	0	.	.	3	9.86	right	1293.00	.	.	.	.	.	15108	.	SPAN_NONE	1692.10	.	62.50	550.00	.	48.10	LVar154.edf	LEFT	true	347708161	.	Full Trial Period	true	347687316	.	.	.	.	.	0.00	AFTER	RIGHT	4.05	210	15536	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 15328 ms	0	.	.	3	13.83	right	1327.00	.	.	.	15328	.	SPAN_NONE	1948.30	.	64.05	550.00	.	48.75	3.25	0.00	99.33	.	.	.	false	RIGHT	32	[ ]	.	.	.	15326	1919.50	63.70	550.00	48.60	7	[]	false	Saccade: 15296 ms	0	.	.	3	right	3	right	157.03	[ ]	.	.	.	15296	1714.60	62.40	550.00	48.00	180.00	NONE	LEFT	16.21	974	15014	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 14042 ms	0	.	.	1	2.10	center	1321.00	.	.	.	14042	.	SPAN_NONE	691.40	.	60.95	550.00	.	47.45	15.52	0.00	171.91	.	.	.	false	RIGHT	92	[ ]	.	.	.	15106	1675.90	62.60	550.00	48.20	6	[]	false	Saccade: 15016 ms	0	.	.	3	right	1	center	230.96	[ ]	.	.	.	15016	713.80	61.40	550.00	47.80	12	Trial: 2	347687316	.	.	.	.	1	1	720	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/single_images/object5.png	.	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/training_audio/woifer_naturalv.wav
LVar154	2	false	AFTER	.	.	.	.	.	.	.	.	.	210	15536	.	7	[]	[ ]	.	.	.	.	.	.	.	.	.	.	.	false	Fixation: 15328 ms	0	.	.	3	13.83	right	1327.00	.	.	.	.	.	15328	.	SPAN_NONE	1948.30	.	64.05	550.00	.	48.75	LVar154.edf	LEFT	true	347708161	.	Full Trial Period	true	347687316	.	.	.	.	.	180.00	BOTH	LEFT	41.57	68	15918	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 15852 ms	0	.	.	2	26.68	left	1124.00	.	.	.	15852	.	SPAN_NONE	-1328.50	.	93.60	550.00	.	59.90	42.80	180.00	289.01	246	15836	15592	true	LEFT	314	[ ]	.	.	.	15850	-1420.60	95.30	550.00	60.30	8	[]	false	Saccade: 15538 ms	0	.	.	2	left	3	right	574.62	[ ]	.	.	.	15538	1992.70	64.30	550.00	48.90	180.00	NONE	LEFT	4.05	188	15294	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 15108 ms	0	.	.	3	9.86	right	1293.00	.	.	.	15108	.	SPAN_NONE	1692.10	.	62.50	550.00	.	48.10	3.25	0.00	99.33	.	.	.	false	RIGHT	32	[ ]	.	.	.	15326	1919.50	63.70	550.00	48.60	7	[]	false	Saccade: 15296 ms	0	.	.	3	right	3	right	157.03	[ ]	.	.	.	15296	1714.60	62.40	550.00	48.00	12	Trial: 2	347687316	.	.	.	.	1	1	720	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/single_images/object5.png	.	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/training_audio/woifer_naturalv.wav
LVar154	2	false	BOTH	.	.	.	.	.	.	.	.	.	68	15918	.	8	[]	[ ]	.	.	.	.	.	.	.	.	.	.	.	false	Fixation: 15852 ms	0	.	.	2	26.68	left	1124.00	.	.	.	.	.	15852	.	SPAN_NONE	-1328.50	.	93.60	550.00	.	59.90	LVar154.edf	LEFT	true	347708161	.	Full Trial Period	true	347687316	.	.	.	.	.	0.00	BOTH	RIGHT	5.03	46	16342	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 16298 ms	0	.	.	2	19.60	left	673.00	.	.	.	16298	.	SPAN_NONE	-877.10	.	85.75	550.00	.	58.90	3.51	0.00	8.65	354	16282	15930	true	RIGHT	378	[ ]	.	.	.	16296	-956.70	86.70	550.00	59.20	9	[]	false	Saccade: 15920 ms	0	.	.	2	left	2	left	10.97	[ ]	.	.	.	15920	-1271.50	91.90	550.00	59.40	0.00	AFTER	RIGHT	41.57	210	15536	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 15328 ms	0	.	.	3	13.83	right	1327.00	.	.	.	15328	.	SPAN_NONE	1948.30	.	64.05	550.00	.	48.75	42.80	180.00	289.01	246	15836	15592	true	LEFT	314	[ ]	.	.	.	15850	-1420.60	95.30	550.00	60.30	8	[]	false	Saccade: 15538 ms	0	.	.	2	left	3	right	574.62	[ ]	.	.	.	15538	1992.70	64.30	550.00	48.90	12	Trial: 2	347687316	.	.	.	.	1	1	720	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/single_images/object5.png	.	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/training_audio/woifer_naturalv.wav
LVar154	2	false	BOTH	.	.	.	.	.	.	.	.	.	46	16342	.	9	[]	[ ]	.	.	.	.	.	.	.	.	.	.	.	false	Fixation: 16298 ms	0	.	.	2	19.60	left	673.00	.	.	.	.	.	16298	.	SPAN_NONE	-877.10	.	85.75	550.00	.	58.90	LVar154.edf	LEFT	true	347708161	.	Full Trial Period	true	347687316	.	.	.	.	.	0.00	BEFORE	RIGHT	22.65	1050	18446	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 17398 ms	0	.	.	1	2.67	center	931.00	.	.	.	17398	.	SPAN_NONE	828.90	.	64.90	550.00	.	50.65	21.91	0.00	120.73	954	17336	16384	true	RIGHT	1054	[ ]	.	.	.	17396	792.90	67.20	550.00	52.50	10	[]	false	Saccade: 16344 ms	0	.	.	1	center	2	left	297.98	[ ]	.	.	.	16344	-877.70	84.70	550.00	58.70	180.00	BOTH	LEFT	5.03	68	15918	.	[]	[ ]	.	.	.	.	.	.	.	.	.	false	Fixation: 15852 ms	0	.	.	2	26.68	left	1124.00	.	.	.	15852	.	SPAN_NONE	-1328.50	.	93.60	550.00	.	59.90	3.51	0.00	8.65	354	16282	15930	true	RIGHT	378	[ ]	.	.	.	16296	-956.70	86.70	550.00	59.20	9	[]	false	Saccade: 15920 ms	0	.	.	2	left	2	left	10.97	[ ]	.	.	.	15920	-1271.50	91.90	550.00	59.40	12	Trial: 2	347687316	.	.	.	.	1	1	720	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/single_images/object5.png	.	/Users/eyelink/Documents/MATLAB/Kennedy/LexVar/training_audio/woifer_naturalv.wav
