id,condition,trial
144,naturalv,1
144,naturalv,2
144,naturalv,3
144,naturalv,4
144,unnaturalv,5
144,unnaturalv,6
144,unnaturalv,7
144,unnaturalv,8
144,stable,9
144,stable,10
144,stable,11
144,stable,12
