id,condition,trial
141,unnaturalv,1
141,unnaturalv,2
141,unnaturalv,3
141,unnaturalv,4
141,stable,5
141,stable,6
141,stable,7
141,stable,8
141,naturalv,9
141,naturalv,10
141,naturalv,11
