id,condition,trial
146,unnaturalv,1
146,unnaturalv,2
146,unnaturalv,3
146,unnaturalv,4
146,stable,5
146,stable,6
146,stable,7
146,stable,8
146,naturalv,9
146,naturalv,10
146,naturalv,11
146,naturalv,12
