frame,pupil_norm
1,55.74482089859211
2,55.74482089859211
3,55.74482089859211
4,55.74482089859211
5,55.74482089859211
6,55.74482089859211
7,55.74482089859211
8,55.74482089859211
9,55.74482089859211
10,55.74482089859211
11,55.74482089859211
12,55.74482089859211
13,55.74482089859211
14,55.74482089859211
15,55.74482089859211
16,55.74482089859211
17,55.74482089859211
18,55.74482089859211
19,55.74482089859211
20,55.74482089859211
21,55.74482089859211
22,55.74482089859211
23,55.74482089859211
24,55.74482089859211
25,55.74482089859211
26,55.74482089859211
27,55.74482089859211
28,55.74482089859211
29,55.74482089859211
30,55.74482089859211
31,55.74482089859211
32,55.74482089859211
33,55.74482089859211
34,55.74482089859211
35,55.74482089859211
36,55.74482089859211
37,55.74482089859211
38,55.74482089859211
39,55.74482089859211
40,55.74482089859211
41,55.74482089859211
42,55.74482089859211
43,55.74482089859211
44,55.74482089859211
45,55.74482089859211
46,55.74482089859211
47,55.74482089859211
48,55.74482089859211
49,55.74482089859211
50,55.74482089859211
51,55.74482089859211
52,55.74482089859211
53,55.74482089859211
54,55.74482089859211
55,55.74482089859211
56,55.74482089859211
57,55.74482089859211
58,55.74482089859211
59,55.74482089859211
60,55.74482089859211
61,55.74482089859211
62,55.74482089859211
63,55.74482089859211
64,55.74482089859211
65,55.74482089859211
66,55.74482089859211
67,55.74482089859211
68,55.74482089859211
69,55.74482089859211
70,55.74482089859211
71,55.74482089859211
72,55.74482089859211
73,55.74482089859211
74,55.74482089859211
75,55.74482089859211
76,55.74482089859211
77,55.74482089859211
78,55.74482089859211
79,55.74482089859211
80,55.74482089859211
81,55.74482089859211
82,55.74482089859211
83,55.74482089859211
84,55.74482089859211
85,55.74482089859211
86,55.74482089859211
87,55.74482089859211
88,55.74482089859211
89,55.74482089859211
90,55.74482089859211
91,55.74482089859211
92,55.74482089859211
93,55.74482089859211
94,55.74482089859211
95,55.74482089859211
96,55.74482089859211
97,55.74482089859211
98,55.74482089859211
99,55.74482089859211
100,55.74482089859211
101,55.74482089859211
102,55.74482089859211
103,55.74482089859211
104,55.74482089859211
105,55.74482089859211
106,55.74482089859211
107,55.74482089859211
108,55.74482089859211
109,55.74482089859211
110,55.74482089859211
111,55.74482089859211
112,55.74482089859211
113,55.74482089859211
114,55.74482089859211
115,55.74482089859211
116,55.74482089859211
117,55.74482089859211
118,55.74482089859211
119,55.74482089859211
120,55.74482089859211
121,55.74482089859211
122,55.74482089859211
123,55.74482089859211
124,55.74482089859211
125,55.74482089859211
126,55.74482089859211
127,55.74482089859211
128,55.74482089859211
129,55.74482089859211
130,55.74482089859211
131,55.74482089859211
132,55.74482089859211
133,55.74482089859211
